Gene id	miRNA
2643	hsa-miR-124-3p
2643	hsa-miR-9-5p
3958	hsa-miR-106b-5p
3958	hsa-miR-20a-5p
3958	hsa-miR-124-3p
3337	hsa-let-7d-5p
3337	hsa-miR-147b
3337	hsa-miR-32-5p
3337	hsa-miR-1-3p
3337	hsa-miR-155-5p
3337	hsa-miR-494-3p
3337	hsa-let-7b-5p
3337	hsa-miR-16-5p
3337	hsa-miR-122-5p
65249	hsa-miR-16-5p
90379	hsa-let-7a-5p
90379	hsa-let-7b-5p
90379	hsa-let-7c-5p
90379	hsa-let-7e-5p
90379	hsa-let-7f-5p
90379	hsa-let-7g-5p
90379	hsa-let-7i-5p
90379	hsa-miR-339-5p
90379	hsa-miR-98-5p
90379	hsa-miR-191-5p
90379	hsa-miR-155-5p
54862	hsa-miR-744-5p
83546	hsa-miR-155-5p
6737	hsa-miR-1-3p
6737	hsa-let-7b-5p
10489	hsa-miR-30b-3p
10489	hsa-miR-542-3p
10489	hsa-miR-769-3p
10489	hsa-miR-155-5p
22907	hsa-miR-191-5p
5894	hsa-miR-181a-3p
5894	hsa-miR-7-5p
5894	hsa-miR-494-3p
5468	hsa-let-7b-5p
5468	hsa-miR-155-5p
5468	hsa-miR-16-5p
5468	hsa-miR-1-3p
23225	hsa-miR-100-5p
23225	hsa-miR-125a-5p
23225	hsa-miR-125b-5p
23225	hsa-miR-16-1-3p
23225	hsa-miR-185-3p
23225	hsa-miR-199a-3p
23225	hsa-miR-218-5p
23225	hsa-miR-331-3p
23225	hsa-miR-940
23225	hsa-miR-99a-5p
23225	hsa-miR-1-3p
23225	hsa-miR-124-3p
55556	hsa-miR-582-5p
23647	hsa-miR-1-3p
26515	hsa-miR-1-3p
23167	hsa-let-7f-2-3p
23167	hsa-miR-130b-5p
23167	hsa-miR-545-3p
23167	hsa-miR-548d-3p
23167	hsa-miR-1-3p
23167	hsa-miR-494-3p
55037	hsa-miR-202-5p
55037	hsa-miR-331-5p
55037	hsa-miR-16-5p
10989	hsa-miR-18a-5p
10989	hsa-miR-18b-5p
10989	hsa-miR-30c-1-3p
8864	hsa-miR-27b-5p
8864	hsa-miR-590-5p
51540	hsa-miR-29b-1-5p
51540	hsa-miR-1-3p
51540	hsa-miR-133a-3p
5791	hsa-miR-450b-5p
5791	hsa-let-7b-5p
5791	hsa-miR-16-5p
5901	hsa-miR-16-2-3p
5901	hsa-miR-181a-2-3p
5901	hsa-miR-197-3p
5901	hsa-miR-25-3p
5901	hsa-miR-342-3p
5901	hsa-miR-378a-3p
5901	hsa-miR-422a
5901	hsa-miR-92a-3p
5901	hsa-miR-92b-3p
5901	hsa-miR-142-3p
5562	hsa-let-7a-3p
5562	hsa-let-7f-1-3p
5562	hsa-let-7g-3p
5562	hsa-miR-128-3p
5562	hsa-miR-141-3p
5562	hsa-miR-148b-3p
5562	hsa-miR-152-3p
5562	hsa-miR-182-5p
5562	hsa-miR-19a-3p
5562	hsa-miR-19b-3p
5562	hsa-miR-200a-3p
5562	hsa-miR-217
5562	hsa-miR-29a-3p
5562	hsa-miR-29b-3p
5562	hsa-miR-29c-3p
5562	hsa-miR-335-3p
5562	hsa-miR-33b-5p
5562	hsa-miR-374a-5p
5562	hsa-miR-500a-5p
5562	hsa-miR-579-3p
5562	hsa-miR-7-1-3p
5562	hsa-miR-1-3p
84674	hsa-miR-1-3p
23108	hsa-miR-424-5p
23108	hsa-let-7b-5p
51763	hsa-miR-132-3p
6117	hsa-miR-103a-3p
6117	hsa-miR-107
6117	hsa-miR-1-3p
7326	hsa-let-7a-3p
7326	hsa-let-7f-1-3p
7326	hsa-miR-146b-5p
7326	hsa-miR-185-5p
7326	hsa-miR-338-5p
7326	hsa-miR-450b-5p
7326	hsa-miR-580-3p
7326	hsa-miR-589-5p
7326	hsa-miR-155-5p
7326	hsa-miR-16-5p
57533	hsa-miR-106a-5p
57533	hsa-miR-1-3p
57533	hsa-miR-191-5p
85013	hsa-miR-1-3p
85013	hsa-miR-133a-3p
25957	hsa-miR-16-5p
23480	hsa-miR-33a-5p
23480	hsa-miR-33b-5p
23480	hsa-miR-124-3p
23480	hsa-miR-494-3p
55915	hsa-miR-1-3p
63979	hsa-miR-155-5p
63979	hsa-miR-16-5p
2926	hsa-miR-199a-3p
2926	hsa-miR-224-5p
2926	hsa-miR-96-5p
2926	hsa-miR-191-5p
2926	hsa-miR-124-3p
26057	hsa-miR-141-5p
26057	hsa-miR-34a-5p
26057	hsa-miR-361-5p
26057	hsa-miR-449a
26057	hsa-miR-603
26057	hsa-miR-7-5p
26057	hsa-miR-16-5p
57050	hsa-miR-155-5p
57050	hsa-miR-191-5p
57050	hsa-miR-16-5p
3691	hsa-let-7b-5p
3691	hsa-miR-155-5p
3691	hsa-miR-16-5p
23558	hsa-miR-183-5p
23558	hsa-miR-338-3p
23558	hsa-miR-7-1-3p
23558	hsa-miR-769-5p
23558	hsa-miR-1-3p
23558	hsa-miR-494-3p
23558	hsa-miR-503-5p
23558	hsa-let-7b-5p
23558	hsa-miR-30a-5p
3021	hsa-miR-10a-5p
3021	hsa-miR-141-3p
3021	hsa-miR-188-5p
3021	hsa-miR-200a-3p
3021	hsa-miR-32-5p
3021	hsa-miR-501-3p
3021	hsa-miR-502-3p
3021	hsa-miR-624-5p
3021	hsa-miR-7-1-3p
3021	hsa-miR-769-5p
3021	hsa-miR-92a-3p
3021	hsa-miR-92b-3p
3021	hsa-miR-1-3p
3021	hsa-miR-494-3p
91107	hsa-miR-1-3p
91107	hsa-miR-124-3p
91107	hsa-let-7b-5p
91107	hsa-miR-16-5p
9406	hsa-miR-494-3p
9406	hsa-miR-503-5p
9406	hsa-miR-16-5p
9406	hsa-miR-128-3p
9406	hsa-miR-9-5p
1984	hsa-miR-199a-5p
1984	hsa-let-7b-5p
1984	hsa-miR-155-5p
1984	hsa-miR-16-5p
23135	hsa-miR-28-5p
23135	hsa-miR-589-5p
23135	hsa-miR-92a-1-5p
2874	hsa-miR-1-3p
10247	hsa-miR-1-3p
10247	hsa-miR-191-5p
10247	hsa-let-7b-5p
10247	hsa-miR-155-5p
10247	hsa-miR-16-5p
84105	hsa-miR-1-3p
6388	hsa-miR-105-5p
6388	hsa-miR-132-3p
2319	hsa-miR-141-5p
2319	hsa-miR-15a-5p
2319	hsa-miR-16-5p
2319	hsa-miR-424-5p
2319	hsa-miR-486-3p
2319	hsa-miR-497-5p
2319	hsa-miR-1-3p
2319	hsa-miR-148b-3p
2319	hsa-miR-124-3p
26284	hsa-miR-124-3p
51388	hsa-miR-550a-5p
51388	hsa-miR-191-5p
51388	hsa-miR-494-3p
51388	hsa-miR-124-3p
7014	hsa-miR-1-3p
27183	hsa-miR-1-3p
27183	hsa-miR-16-5p
92154	hsa-miR-30a-5p
63926	hsa-miR-10a-3p
6616	hsa-miR-1-3p
22903	hsa-let-7a-5p
22903	hsa-miR-32-5p
22903	hsa-miR-576-5p
22903	hsa-miR-1-3p
22903	hsa-miR-155-5p
22903	hsa-miR-494-3p
22903	hsa-miR-503-5p
22903	hsa-miR-148b-3p
5111	hsa-miR-1-3p
10621	hsa-miR-494-3p
10621	hsa-miR-16-5p
5786	hsa-miR-1-3p
22889	hsa-miR-105-5p
22889	hsa-miR-584-5p
22889	hsa-miR-590-3p
22889	hsa-miR-671-3p
10763	hsa-miR-103a-3p
10763	hsa-miR-191-5p
57111	hsa-miR-30a-5p
25974	hsa-let-7b-5p
25974	hsa-miR-1-3p
25974	hsa-miR-155-5p
114034	hsa-miR-1-3p
4678	hsa-miR-204-5p
4678	hsa-miR-191-5p
4678	hsa-miR-148b-3p
56259	hsa-miR-1-3p
128434	hsa-miR-155-5p
51526	hsa-miR-193b-3p
10955	hsa-miR-101-3p
10955	hsa-miR-30a-5p
10955	hsa-miR-30b-5p
10955	hsa-miR-30c-5p
10955	hsa-miR-30d-5p
10955	hsa-miR-30e-5p
10955	hsa-miR-378a-3p
10955	hsa-miR-422a
10955	hsa-miR-1-3p
10955	hsa-miR-494-3p
10955	hsa-miR-16-5p
8546	hsa-miR-193a-5p
8546	hsa-miR-603
8546	hsa-miR-155-5p
8546	hsa-miR-16-5p
84327	hsa-miR-1-3p
84327	hsa-miR-124-3p
84327	hsa-miR-9-5p
163782	hsa-let-7b-5p
163782	hsa-miR-1-3p
163782	hsa-miR-155-5p
163782	hsa-miR-16-5p
842	hsa-miR-193a-5p
842	hsa-miR-1-3p
842	hsa-miR-148b-3p
842	hsa-miR-128-3p
842	hsa-miR-7-5p
51164	hsa-miR-425-5p
51164	hsa-miR-191-5p
51164	hsa-miR-142-3p
23281	hsa-miR-133a-3p
10208	hsa-miR-542-3p
10208	hsa-miR-584-5p
64328	hsa-miR-1-3p
64328	hsa-miR-16-5p
51371	hsa-miR-494-3p
1024	hsa-miR-155-5p
1024	hsa-miR-16-5p
4628	hsa-miR-1-3p
10400	hsa-miR-1-3p
10400	hsa-miR-124-3p
6341	hsa-miR-19a-5p
6341	hsa-miR-19b-1-5p
6341	hsa-miR-155-5p
6341	hsa-miR-16-5p
23164	hsa-miR-1-3p
23164	hsa-miR-155-5p
5287	hsa-miR-185-3p
5287	hsa-miR-30b-3p
5287	hsa-miR-133a-3p
25778	hsa-let-7a-3p
25778	hsa-let-7b-3p
25778	hsa-let-7f-1-3p
25778	hsa-let-7f-2-3p
25778	hsa-miR-501-3p
25778	hsa-miR-502-3p
25778	hsa-miR-1-3p
59352	hsa-let-7b-5p
57511	hsa-miR-1-3p
7223	hsa-let-7b-5p
7223	hsa-miR-155-5p
7178	hsa-miR-101-5p
7178	hsa-miR-32-5p
7178	hsa-miR-92a-3p
7178	hsa-miR-92b-3p
5983	hsa-miR-106b-5p
5983	hsa-miR-20a-5p
5983	hsa-miR-330-3p
5983	hsa-miR-424-3p
5983	hsa-miR-548d-3p
5983	hsa-miR-1-3p
5983	hsa-miR-155-5p
5983	hsa-miR-16-5p
90627	hsa-miR-148b-3p
90627	hsa-miR-152-3p
84923	hsa-miR-130b-3p
84923	hsa-miR-148b-3p
84923	hsa-miR-152-3p
84923	hsa-miR-301b-3p
84923	hsa-miR-1-3p
84923	hsa-miR-494-3p
84923	hsa-miR-503-5p
201266	hsa-let-7b-5p
201266	hsa-miR-148b-3p
201266	hsa-miR-128-3p
201266	hsa-miR-7-5p
10250	hsa-miR-1-3p
10250	hsa-miR-133a-3p
10250	hsa-miR-128-3p
10250	hsa-miR-9-5p
55643	hsa-miR-155-5p
84787	hsa-miR-29a-3p
84787	hsa-miR-29b-3p
84787	hsa-miR-29c-3p
84330	hsa-miR-873-5p
23640	hsa-miR-1-3p
23640	hsa-miR-603
1455	hsa-miR-1-3p
1455	hsa-miR-155-5p
1455	hsa-miR-603
84250	hsa-miR-182-5p
84250	hsa-miR-216b-5p
84250	hsa-miR-218-5p
84250	hsa-miR-31-3p
84250	hsa-miR-545-5p
84250	hsa-miR-1-3p
84250	hsa-miR-494-3p
84250	hsa-miR-503-5p
84250	hsa-miR-133a-3p
55748	hsa-miR-940
55748	hsa-miR-1-3p
28992	hsa-miR-1-3p
54663	hsa-miR-217
54663	hsa-miR-361-5p
54663	hsa-miR-374a-3p
54663	hsa-miR-494-3p
10313	hsa-miR-204-5p
10313	hsa-miR-361-5p
10313	hsa-miR-873-5p
10313	hsa-miR-1-3p
10313	hsa-miR-148b-3p
123811	hsa-miR-149-5p
123811	hsa-miR-545-3p
123811	hsa-miR-191-5p
123811	hsa-miR-155-5p
23037	hsa-let-7b-5p
23037	hsa-miR-155-5p
23037	hsa-miR-16-5p
114904	hsa-miR-423-5p
114904	hsa-miR-940
23608	hsa-miR-424-5p
694	hsa-let-7b-3p
694	hsa-let-7g-3p
694	hsa-miR-130b-3p
694	hsa-miR-132-3p
694	hsa-miR-301a-3p
694	hsa-miR-301b-3p
694	hsa-miR-331-5p
694	hsa-miR-454-3p
694	hsa-miR-500a-5p
694	hsa-miR-576-5p
694	hsa-miR-16-5p
91298	hsa-miR-155-5p
79572	hsa-miR-100-3p
79572	hsa-miR-126-5p
79572	hsa-miR-146b-5p
79572	hsa-miR-18a-5p
79572	hsa-miR-18b-5p
79572	hsa-miR-199a-3p
79572	hsa-miR-27a-3p
79572	hsa-miR-27b-3p
79572	hsa-miR-330-5p
79572	hsa-miR-340-5p
79572	hsa-miR-424-5p
79572	hsa-miR-532-5p
79572	hsa-miR-590-5p
79572	hsa-miR-7-5p
79572	hsa-miR-191-5p
79572	hsa-miR-494-3p
79572	hsa-miR-503-5p
79572	hsa-let-7b-5p
79572	hsa-miR-155-5p
79572	hsa-miR-16-5p
79572	hsa-miR-122-5p
80195	hsa-miR-133a-3p
83857	hsa-miR-130b-3p
83857	hsa-miR-301a-3p
83857	hsa-miR-301b-3p
83857	hsa-miR-580-3p
83857	hsa-miR-155-5p
3845	hsa-miR-1-3p
3845	hsa-miR-155-5p
3845	hsa-miR-132-3p
10526	hsa-miR-1-3p
10526	hsa-miR-16-5p
51520	hsa-miR-9-5p
3612	hsa-miR-16-5p
3612	hsa-miR-132-3p
85444	hsa-miR-1-3p
1875	hsa-let-7a-5p
1875	hsa-miR-424-3p
1875	hsa-miR-1-3p
29080	hsa-miR-494-3p
29080	hsa-miR-503-5p
29080	hsa-miR-124-3p
23075	hsa-miR-182-5p
23075	hsa-miR-450b-5p
23075	hsa-miR-874-3p
23075	hsa-miR-494-3p
23075	hsa-miR-124-3p
406	hsa-miR-155-5p
22800	hsa-miR-942-5p
22800	hsa-miR-494-3p
22800	hsa-miR-503-5p
22800	hsa-let-7b-5p
22800	hsa-miR-155-5p
22800	hsa-miR-16-5p
3295	hsa-miR-1-3p
196441	hsa-miR-25-3p
196441	hsa-miR-26a-5p
196441	hsa-miR-26b-5p
196441	hsa-miR-32-5p
196441	hsa-miR-16-5p
51669	hsa-miR-126-5p
51669	hsa-miR-20a-3p
51669	hsa-miR-27a-3p
51669	hsa-miR-27b-3p
51669	hsa-miR-374b-5p
51669	hsa-miR-1-3p
51669	hsa-miR-155-5p
51669	hsa-miR-494-3p
5977	hsa-miR-590-3p
5977	hsa-miR-124-3p
4221	hsa-miR-769-3p
4221	hsa-miR-1-3p
11161	hsa-miR-128-3p
11161	hsa-miR-183-5p
11161	hsa-miR-194-3p
11161	hsa-miR-27a-5p
11161	hsa-miR-503-5p
11161	hsa-miR-1-3p
11161	hsa-miR-155-5p
145258	hsa-let-7b-5p
8650	hsa-miR-1-3p
10001	hsa-let-7a-5p
10001	hsa-let-7b-5p
10001	hsa-let-7c-5p
10001	hsa-let-7f-5p
10001	hsa-let-7g-5p
10001	hsa-let-7i-5p
10001	hsa-miR-19a-5p
10001	hsa-miR-19b-1-5p
10001	hsa-miR-335-5p
10001	hsa-miR-425-5p
10001	hsa-miR-98-5p
10001	hsa-miR-494-3p
10001	hsa-miR-155-5p
10001	hsa-miR-16-5p
1965	hsa-miR-105-5p
1965	hsa-miR-135a-5p
1965	hsa-miR-135b-5p
1965	hsa-miR-503-5p
4017	hsa-miR-125b-2-3p
4017	hsa-miR-185-3p
4017	hsa-miR-339-3p
4017	hsa-miR-361-3p
4017	hsa-miR-1-3p
8932	hsa-let-7g-3p
8932	hsa-miR-7-5p
8932	hsa-miR-1-3p
51124	hsa-miR-500a-3p
51124	hsa-miR-103a-3p
51124	hsa-miR-132-3p
92259	hsa-miR-10a-3p
1022	hsa-miR-155-5p
1022	hsa-miR-16-5p
3656	hsa-miR-196a-3p
8536	hsa-miR-1-3p
25917	hsa-miR-1-3p
8553	hsa-miR-106a-5p
8553	hsa-miR-135b-3p
8553	hsa-miR-181a-2-3p
8553	hsa-miR-330-3p
8553	hsa-miR-374a-5p
8553	hsa-miR-486-3p
8553	hsa-miR-548d-3p
8553	hsa-miR-744-5p
8553	hsa-miR-124-3p
8553	hsa-miR-155-5p
8553	hsa-miR-494-3p
8553	hsa-let-7b-5p
8553	hsa-miR-16-5p
55207	hsa-miR-378a-3p
55207	hsa-miR-422a
55207	hsa-miR-651-5p
55207	hsa-miR-191-5p
55207	hsa-miR-494-3p
55207	hsa-miR-503-5p
55207	hsa-miR-16-5p
55207	hsa-miR-148b-3p
9695	hsa-miR-25-3p
9695	hsa-miR-32-5p
9695	hsa-miR-330-3p
9695	hsa-miR-421
9695	hsa-miR-92a-3p
9695	hsa-miR-92b-3p
4212	hsa-miR-194-5p
4212	hsa-miR-494-3p
4212	hsa-miR-1-3p
89978	hsa-miR-1-3p
79768	hsa-miR-15a-5p
79768	hsa-miR-15b-5p
79768	hsa-miR-16-5p
79768	hsa-miR-27a-3p
79768	hsa-miR-27b-3p
79768	hsa-miR-181a-5p
2780	hsa-miR-16-5p
2944	hsa-miR-1-3p
55119	hsa-miR-26b-3p
10100	hsa-let-7b-5p
10100	hsa-miR-1-3p
10100	hsa-miR-155-5p
2947	hsa-miR-494-3p
10451	hsa-let-7a-3p
10451	hsa-let-7b-3p
10451	hsa-let-7f-1-3p
10451	hsa-miR-27b-3p
10451	hsa-miR-494-3p
10451	hsa-miR-133a-3p
10451	hsa-miR-9-5p
84722	hsa-miR-579-3p
84722	hsa-miR-1-3p
84722	hsa-miR-494-3p
6272	hsa-miR-146b-5p
6272	hsa-miR-603
6272	hsa-miR-660-5p
6272	hsa-miR-155-5p
5738	hsa-miR-17-3p
5738	hsa-miR-18a-5p
5738	hsa-miR-18b-5p
5738	hsa-miR-30a-5p
5738	hsa-miR-30b-5p
5738	hsa-miR-30c-5p
5738	hsa-miR-30d-5p
5738	hsa-miR-30e-5p
5738	hsa-miR-330-3p
5738	hsa-miR-497-5p
5738	hsa-miR-548c-5p
5738	hsa-miR-548d-5p
5738	hsa-miR-148b-3p
4853	hsa-miR-106b-5p
4853	hsa-miR-130b-5p
4853	hsa-miR-148b-5p
4853	hsa-miR-181a-5p
4853	hsa-miR-181b-5p
4853	hsa-miR-181c-5p
4853	hsa-miR-181d-5p
4853	hsa-miR-185-5p
4853	hsa-miR-20a-5p
4853	hsa-miR-30a-3p
4853	hsa-miR-30a-5p
4853	hsa-miR-30b-5p
4853	hsa-miR-30c-5p
4853	hsa-miR-30d-3p
4853	hsa-miR-30d-5p
4853	hsa-miR-30e-3p
4853	hsa-miR-30e-5p
4853	hsa-miR-338-3p
4853	hsa-miR-361-3p
4853	hsa-miR-362-5p
4853	hsa-miR-365a-3p
4853	hsa-miR-424-5p
4853	hsa-miR-497-5p
4853	hsa-miR-548c-5p
4853	hsa-miR-548d-5p
4853	hsa-miR-589-3p
4853	hsa-miR-615-3p
4853	hsa-miR-766-3p
4853	hsa-miR-1-3p
4853	hsa-miR-191-5p
4853	hsa-miR-494-3p
80263	hsa-miR-1-3p
10390	hsa-miR-149-5p
10390	hsa-miR-342-3p
10390	hsa-miR-876-5p
10390	hsa-miR-877-5p
10390	hsa-miR-133a-3p
79679	hsa-let-7b-5p
4803	hsa-let-7b-5p
4803	hsa-miR-16-5p
8774	hsa-miR-16-5p
56907	hsa-miR-155-5p
56907	hsa-miR-16-5p
51535	hsa-miR-603
377	hsa-miR-128-3p
377	hsa-miR-181a-5p
377	hsa-miR-181b-5p
377	hsa-miR-181c-5p
377	hsa-miR-181d-5p
377	hsa-miR-185-5p
377	hsa-miR-335-5p
377	hsa-miR-423-5p
377	hsa-miR-582-3p
377	hsa-miR-1-3p
377	hsa-miR-155-5p
79022	hsa-miR-1-3p
79022	hsa-miR-494-3p
79022	hsa-miR-133a-3p
54407	hsa-let-7a-3p
54407	hsa-let-7b-3p
54407	hsa-let-7f-1-3p
54407	hsa-let-7g-3p
54407	hsa-miR-106a-5p
54407	hsa-miR-125a-5p
54407	hsa-miR-125b-5p
54407	hsa-miR-140-3p
54407	hsa-miR-16-2-3p
54407	hsa-miR-181a-5p
54407	hsa-miR-181c-5p
54407	hsa-miR-186-5p
54407	hsa-miR-193a-5p
54407	hsa-miR-203a-3p
54407	hsa-miR-217
54407	hsa-miR-219a-1-3p
54407	hsa-miR-26a-5p
54407	hsa-miR-26b-5p
54407	hsa-miR-28-3p
54407	hsa-miR-29a-5p
54407	hsa-miR-30a-5p
54407	hsa-miR-30b-5p
54407	hsa-miR-30c-5p
54407	hsa-miR-30d-5p
54407	hsa-miR-30e-5p
54407	hsa-miR-324-3p
54407	hsa-miR-328-3p
54407	hsa-miR-330-5p
54407	hsa-miR-331-5p
54407	hsa-miR-335-3p
54407	hsa-miR-374a-3p
54407	hsa-miR-582-3p
54407	hsa-miR-590-3p
54407	hsa-miR-641
54407	hsa-miR-671-5p
54407	hsa-miR-7-1-3p
54407	hsa-miR-7-5p
54407	hsa-miR-494-3p
54407	hsa-miR-155-5p
54407	hsa-miR-16-5p
10971	hsa-miR-183-3p
10971	hsa-miR-185-5p
10971	hsa-miR-1-3p
9475	hsa-miR-27a-3p
9475	hsa-miR-27b-3p
9475	hsa-miR-361-3p
9475	hsa-miR-374b-5p
9475	hsa-miR-424-5p
9475	hsa-miR-497-5p
9475	hsa-miR-590-3p
9475	hsa-miR-1-3p
9475	hsa-miR-155-5p
9475	hsa-miR-16-5p
9475	hsa-miR-128-3p
4613	hsa-let-7a-5p
4613	hsa-miR-101-3p
23175	hsa-miR-105-5p
23175	hsa-miR-652-3p
3939	hsa-miR-126-3p
3939	hsa-miR-203a-3p
3939	hsa-miR-33a-5p
3939	hsa-miR-34a-5p
3939	hsa-miR-361-3p
3939	hsa-miR-449a
3939	hsa-miR-501-5p
3939	hsa-miR-7-5p
3939	hsa-miR-191-5p
3572	hsa-miR-151a-3p
3572	hsa-miR-155-5p
3572	hsa-miR-27b-5p
3572	hsa-miR-335-3p
3572	hsa-miR-335-5p
3572	hsa-miR-338-5p
3572	hsa-miR-452-5p
3572	hsa-miR-454-3p
3572	hsa-miR-1-3p
3572	hsa-miR-16-5p
10468	hsa-miR-141-3p
10468	hsa-miR-200a-3p
10468	hsa-miR-30a-5p
10468	hsa-miR-30b-5p
10468	hsa-miR-30c-1-3p
10468	hsa-miR-30c-2-3p
10468	hsa-miR-30c-5p
10468	hsa-miR-30d-5p
10468	hsa-miR-30e-5p
10468	hsa-miR-545-5p
10468	hsa-miR-16-5p
10877	hsa-miR-16-5p
89796	hsa-miR-628-5p
89796	hsa-miR-1-3p
79577	hsa-miR-1-3p
79577	hsa-miR-181a-5p
10440	hsa-miR-186-5p
10440	hsa-miR-374a-3p
10440	hsa-miR-124-3p
10440	hsa-miR-503-5p
23418	hsa-miR-155-5p
23418	hsa-miR-124-3p
6210	hsa-miR-29a-3p
6210	hsa-miR-29b-3p
6210	hsa-miR-29c-3p
4677	hsa-miR-106b-5p
4677	hsa-miR-20a-5p
4677	hsa-miR-532-5p
4677	hsa-miR-873-5p
4677	hsa-miR-1-3p
4677	hsa-miR-155-5p
4677	hsa-miR-494-3p
57614	hsa-miR-155-5p
57614	hsa-miR-16-5p
84991	hsa-miR-494-3p
3559	hsa-let-7b-5p
3601	hsa-miR-124-3p
902	hsa-miR-190a-5p
902	hsa-miR-155-5p
902	hsa-miR-16-5p
91768	hsa-miR-31-5p
2012	hsa-miR-101-3p
2012	hsa-miR-542-3p
2012	hsa-miR-155-5p
2012	hsa-miR-16-5p
2012	hsa-miR-148b-3p
2012	hsa-miR-132-3p
85004	hsa-miR-1-3p
4038	hsa-miR-148b-3p
1643	hsa-miR-1-3p
1643	hsa-miR-494-3p
1643	hsa-miR-133a-3p
53	hsa-miR-1-3p
53	hsa-miR-103a-3p
53	hsa-miR-155-5p
53	hsa-miR-494-3p
8933	hsa-let-7b-5p
8933	hsa-miR-155-5p
51634	hsa-miR-1-3p
51765	hsa-miR-340-5p
51765	hsa-miR-429
51765	hsa-miR-500a-5p
51765	hsa-miR-124-3p
9698	hsa-let-7a-3p
9698	hsa-let-7b-3p
9698	hsa-let-7f-1-3p
9698	hsa-let-7f-2-3p
9698	hsa-let-7g-3p
9698	hsa-miR-194-3p
9698	hsa-miR-19a-3p
9698	hsa-miR-19b-3p
9698	hsa-miR-203a-3p
9698	hsa-miR-219a-1-3p
9698	hsa-miR-29b-1-5p
9698	hsa-miR-330-3p
9698	hsa-miR-338-5p
9698	hsa-miR-365a-3p
9698	hsa-miR-423-3p
9698	hsa-miR-582-5p
9698	hsa-miR-584-5p
9698	hsa-miR-590-3p
9698	hsa-miR-16-5p
1912	hsa-miR-191-5p
1912	hsa-miR-1-3p
55143	hsa-let-7b-5p
55143	hsa-miR-155-5p
55143	hsa-miR-16-5p
29889	hsa-miR-494-3p
29889	hsa-miR-503-5p
29889	hsa-miR-16-5p
192670	hsa-miR-671-5p
192670	hsa-let-7a-5p
51361	hsa-miR-1-3p
1573	hsa-let-7b-5p
91408	hsa-miR-130b-3p
91408	hsa-miR-19a-3p
91408	hsa-miR-19b-3p
91408	hsa-miR-301a-3p
91408	hsa-miR-301b-3p
91408	hsa-miR-454-3p
1824	hsa-let-7b-5p
1824	hsa-miR-155-5p
51444	hsa-miR-135b-3p
51444	hsa-miR-15a-3p
51444	hsa-miR-16-2-3p
51444	hsa-miR-204-5p
51444	hsa-miR-29a-3p
51444	hsa-miR-29b-3p
51444	hsa-miR-29c-3p
51444	hsa-miR-339-3p
51444	hsa-miR-580-3p
51444	hsa-miR-1-3p
1825	hsa-let-7b-5p
1825	hsa-miR-155-5p
1825	hsa-miR-16-5p
80206	hsa-miR-1-3p
25941	hsa-miR-148b-3p
29015	hsa-let-7f-1-3p
29015	hsa-miR-15a-3p
29015	hsa-miR-188-5p
29015	hsa-miR-365a-3p
29015	hsa-miR-548c-5p
29015	hsa-miR-548d-5p
29015	hsa-miR-1-3p
29015	hsa-miR-124-3p
26519	hsa-miR-191-5p
9704	hsa-let-7b-5p
9415	hsa-miR-196a-5p
9415	hsa-miR-196b-5p
9415	hsa-miR-1-3p
9415	hsa-miR-133a-3p
9415	hsa-miR-124-3p
746	hsa-miR-7-5p
746	hsa-miR-1-3p
55858	hsa-miR-193b-3p
55858	hsa-miR-194-5p
55858	hsa-miR-452-5p
55858	hsa-miR-124-3p
55858	hsa-miR-494-3p
55858	hsa-miR-155-5p
55858	hsa-miR-16-5p
55858	hsa-miR-148b-3p
9575	hsa-miR-141-3p
9575	hsa-miR-16-5p
9575	hsa-miR-142-3p
9575	hsa-miR-182-5p
1284	hsa-let-7a-5p
1284	hsa-let-7b-5p
1284	hsa-let-7c-5p
1284	hsa-let-7e-5p
1284	hsa-let-7f-5p
1284	hsa-let-7g-5p
1284	hsa-miR-106a-5p
1284	hsa-miR-106b-5p
1284	hsa-miR-17-5p
1284	hsa-miR-20a-5p
1284	hsa-miR-20b-5p
1284	hsa-miR-22-5p
1284	hsa-miR-26a-5p
1284	hsa-miR-26b-5p
1284	hsa-miR-580-3p
1284	hsa-miR-589-3p
1284	hsa-miR-93-5p
1284	hsa-miR-98-5p
22873	hsa-let-7a-5p
22873	hsa-let-7b-5p
22873	hsa-let-7c-5p
22873	hsa-let-7e-5p
22873	hsa-let-7f-5p
22873	hsa-let-7g-5p
22873	hsa-let-7i-5p
22873	hsa-miR-98-5p
22873	hsa-miR-1-3p
337867	hsa-miR-589-3p
337867	hsa-miR-1-3p
2073	hsa-miR-1-3p
7174	hsa-miR-494-3p
7174	hsa-miR-503-5p
79070	hsa-miR-494-3p
79070	hsa-miR-503-5p
79070	hsa-miR-1-3p
79587	hsa-miR-1-3p
9743	hsa-miR-21-5p
9743	hsa-miR-27a-3p
9743	hsa-miR-27b-3p
9743	hsa-miR-338-5p
9743	hsa-miR-590-5p
3703	hsa-miR-15a-5p
3703	hsa-miR-15b-5p
3703	hsa-miR-16-5p
3703	hsa-miR-497-5p
3703	hsa-miR-124-3p
3703	hsa-miR-155-5p
2113	hsa-miR-151a-3p
2113	hsa-let-7b-5p
51014	hsa-miR-130b-3p
51014	hsa-miR-140-5p
51014	hsa-miR-152-3p
