geneID	HeLa
124685	1.960589864
124739	1.799094087
124751	0.867206552
124783	0.521811084
124790	3.094622015
124801	1.523245484
124808	4.791948989
124817	3.085445014
124857	0.015277756
124872	0.027070239
124923	1.609594902
124925	0.079439943
124930	3.874400761
124935	3.539428456
124936	2.298804876
124944	4.079872945
124961	0.430867986
124975	0.064313883
124976	3.794361438
124989	0.44957522
124995	4.902199641
124997	2.979582366
125050	0.732983194
125058	3.081004047
125061	3.330114437
125111	0.565150255
125113	0.064978395
125115	0.043950206
125144	7.077161614
125150	2.669897841
125170	2.603324019
125206	2.741851096
125228	2.725857497
125476	4.498173184
125488	2.778628174
1258	0.062304746
125875	0.7101682
125893	1.326289854
125919	1.232630958
125931	0.015840192
125950	4.680811797
125965	1.244777399
125972	0.087058807
125981	0.0262566
125988	4.97147331
126003	4.376496528
126006	0.226290692
126014	0.02947851
126017	0.980655574
126068	1.052208961
126069	0.136320965
126070	1.461543718
126074	1.316653202
126075	0.839578159
1261	0.007472486
126119	3.723886217
126123	0.034988399
126129	0.269560873
126133	3.437876097
126147	0.015617086
1262	0.015007347
126208	4.489585045
126231	1.023931488
126248	0.380021143
126272	1.144528588
126282	1.491365264
126295	1.648433323
126298	1.817579457
126299	4.187287701
1263	1.950220036
126306	0.097351933
126308	2.27838169
126321	6.905121045
126326	4.270354233
126328	4.558284944
126353	5.750433595
126374	1.287810426
126375	0.627412299
126382	4.434870689
126393	0.269898343
1264	0.682364879
126402	0.016370911
126410	0.011007621
126432	1.777225771
126433	0.798637383
1265	6.618330152
126520	0.072706652
126526	3.75196108
126536	0.017150037
126549	2.33803652
126567	0.045418241
1266	5.116763053
126626	2.494407624
126637	0.007979204
126661	1.390365875
126669	0.013920361
126695	0.092880804
1267	4.891811944
126731	1.990368357
126755	0.249159626
126789	4.560297417
126792	3.624421988
1268	1.624392319
126820	0.056406039
126823	1.264406745
126859	0.015745028
126917	1.783138372
126969	0.338056179
127	0.01448698
1270	1.277574439
127002	2.314624893
127003	0.184825568
127018	2.168606634
1271	0.013592199
127124	0.04190569
1272	0.469719747
127253	4.188244403
127255	0.152631743
127262	4.165563181
127281	3.525753581
127294	0.928017711
127343	1.034529662
127396	1.6261473
127428	2.170548474
127435	0.016775789
127495	1.258496018
127534	0.030135924
127544	3.106720972
127579	0.147161627
127602	0.61425469
127670	0.067581055
127687	4.923729641
1277	4.934247817
127700	1.580655967
127703	3.293696357
127707	0.011327689
1278	0.005317986
127829	3.492003739
127833	0.054538395
127841	0.226994053
127845	0.032284666
127933	4.499899071
127943	0.124882298
128	5.558640355
1280	0.087938754
128025	0.006580422
128061	3.706989555
128077	3.549861152
1281	6.38143674
128153	0.570857326
128178	1.644356907
1282	6.299693957
128209	0.427216454
128218	0.181752954
128229	1.420239271
128239	4.43626267
128240	6.163472185
128272	2.678749462
128308	4.875964252
128312	0.234914149
128322	0.027908872
128338	3.833355195
128344	0.071908524
128346	0.586114304
128387	2.515509396
1284	7.3058664
128414	0.039766751
128434	0.057493598
128439	2.512505379
128486	3.106581552
128488	0.03677373
128497	0.917888789
1285	3.261642628
128553	2.318993157
1286	4.155679379
128637	2.435142825
128653	0.039119172
128674	0.024746477
1287	5.250201845
128710	0.649007891
1288	4.583535006
128826	0.113561406
128853	0.096509697
128859	0.021012693
128864	0.934693599
128866	6.051688782
128869	4.398598188
128876	0.027061768
1289	8.451804768
128977	2.739979706
128989	3.058242686
1290	0.465316242
129049	0.004660328
129080	0.094779071
1291	1.520141022
129138	3.836930477
1292	0.114818423
129285	1.991746604
129293	3.523624073
1293	0.01341385
129303	1.618362687
1294	6.539455044
129401	3.692738779
129450	1.796830834
1295	2.950190339
129530	0.215958266
129531	3.784508899
129563	3.081254172
1296	0.057195719
129607	0.155297391
129642	2.581382786
129685	2.340012943
129787	3.522293924
129790	0.403816522
1298	0.088855698
129804	1.049001086
129807	0.081691608
129831	2.628341588
129852	0.196141464
129880	1.172014323
129881	0.471902567
1299	1.675935946
130	0.009558658
1300	0.060069607
130013	0.328110364
130026	0.331343461
130074	5.280145958
1301	0.086431622
130132	0.132624175
130162	0.651908915
1302	0.149103556
130271	0.411921104
1303	5.938051724
130340	4.340102837
130355	1.604224737
130367	0.414722735
130399	0.006338095
130497	0.116901782
130502	2.515025028
130507	2.937662001
130535	1.959263301
130540	0.284974228
130557	2.082095763
130560	0.064795806
130574	2.30855463
130576	0.452490466
130589	2.265011579
1306	3.827734503
130612	0.986964082
130617	3.726925128
1307	1.800539348
130733	0.015676532
130752	0.434372198
1308	0.079963397
130814	1.408188148
130827	0.876087272
130872	3.521356308
130888	0.642275591
130916	2.948178843
130940	0.06377182
130951	0.109131366
131034	0.033189121
131076	4.52270666
1311	0.176822941
131118	2.537722994
1312	4.528094882
131368	0.007944024
131377	0.058390375
1314	6.192233094
131405	0.027300967
131408	2.098998635
131450	0.011977147
131474	4.062594214
1315	5.271893865
131544	1.736942666
131566	3.366996067
131578	0.403758826
131583	2.967893247
1316	3.497141235
131601	4.368301509
131616	3.553468157
131669	0.02488891
1317	4.225539571
1318	2.388274652
131831	0.013974343
131870	2.698276657
131873	0.006791245
131890	0.242591689
131965	3.230822791
132	4.57740772
132001	3.795537654
132014	0.179949319
132112	0.025775337
132141	0.076896582
132158	1.808622708
132160	2.942850405
132200	0.283368407
132228	4.541130372
132241	1.295224406
132299	5.356323265
132320	2.742941574
132321	2.184688274
132332	0.024682912
132430	2.740439546
1325	0.540540889
1326	2.118444016
132625	0.032320863
132660	2.553657265
132671	0.006688824
1327	7.732634839
132720	2.281875388
132789	3.429279426
132864	2.251940182
1329	7.323975905
132946	0.162871081
132949	1.61298556
132954	0.033100202
132989	0.787631356
133	2.641643054
133015	2.305249342
133022	0.773818767
133121	0.007305841
133308	2.09221898
133383	1.924755481
133396	0.038740651
133418	2.753975864
133491	0.01138585
133522	1.31794542
133558	0.010878851
133584	1.051659596
133619	4.417527564
133686	4.103992761
133688	1.076468095
133690	0.172842543
1337	4.923811171
133746	1.576837148
133923	0.085784723
133957	4.998779904
134	0.149949876
1340	7.531978062
134111	0.41419336
134121	0.055129467
134145	4.931132527
134147	4.530486669
134218	5.090444602
134265	1.224994336
134266	3.193581017
134285	0.044838934
134353	2.468148175
134359	2.808846772
134429	2.629895967
134430	3.655109109
134466	0.147103814
134492	5.037813566
1345	5.812397914
134510	4.011578574
134548	0.04918728
134549	2.020031229
134553	3.962680309
1346	0.335984142
134637	1.701748629
1347	7.004449332
134728	1.553041975
1349	8.184707007
134957	3.363531131
135	0.1892537
1350	9.209052006
1351	7.997132817
135112	3.559444688
135114	3.205327902
135152	1.348629638
135154	1.78071648
1352	3.461777299
135228	3.99102472
135250	3.554097179
135293	2.306634009
135295	0.015932111
1353	4.788607089
135398	1.586388923
135458	0.134064287
1355	3.403888575
1356	0.552674046
135656	0.005443505
1358	0.395626504
135886	0.159621228
135892	0.027895369
135932	1.609940573
136	2.25195883
136051	1.656424498
1361	0.01623264
1362	4.214346621
136227	0.047187732
136242	0.023885327
136259	0.019181181
136288	0.066285913
1363	2.973726417
136306	0.999766737
136319	6.361534842
136332	0.142234631
136371	0.04897141
1364	4.167372011
1365	1.251125332
1366	0.768828999
136647	4.477541948
1368	2.33593776
136853	1.121032033
136895	0.242104373
1369	0.01632456
136991	0.047095219
137075	0.863111336
1371	3.165725547
137209	0.300753736
1373	7.494190849
137392	2.960792941
1374	5.369732508
137492	2.743347918
1375	2.647597107
1376	3.656765567
137682	2.841959508
137695	2.19234195
137735	0.010430152
137797	0.053000785
1378	0.017252673
137872	0.088507015
137886	2.665076841
1379	0.01560863
137902	0.017880451
137964	4.18778828
137970	0.620355262
137994	1.292332487
1380	0.13833157
138046	0.008922591
138050	3.672034844
138065	0.023630798
1381	0.072816863
138151	4.444870376
138162	3.226254333
138199	3.356078492
1382	3.962009878
138241	3.157074396
138255	0.033484679
138307	0.120444743
138311	1.421185352
1384	3.281752209
138428	4.692746427
138429	0.446447765
138474	0.07676406
1385	2.280959122
1386	3.363946059
138639	1.843474297
138649	0.230490847
1387	3.892469118
138715	0.505207082
138716	4.528944678
138724	0.143352581
1388	4.929663819
138803	0.027352775
1389	3.358329256
1390	2.779679174
139065	1.831286822
139105	0.006124669
139201	0.033667175
139231	3.853047445
139285	2.029943016
139322	3.088187136
139324	0.558900765
139341	4.376957006
139378	0.048524075
1394	0.749131887
139425	0.024803254
1395	0.023891925
139538	0.021074137
139596	2.397432082
1396	8.324237311
1397	6.638848183
139716	0.105499857
139728	0.181385944
139735	0.089353112
1398	4.824267234
139818	1.422104991
139886	2.473375505
1399	4.038318056
14	6.168425977
1400	2.81319259
140290	0.08307501
140432	0.041246132
140458	0.009480075
140459	4.887686974
140460	2.46380812
140461	3.31542954
140462	2.491035656
140465	5.582938126
140467	3.595883576
140545	0.965290768
140564	0.272106119
140576	8.095178989
1406	0.0255866
140606	3.180817268
140609	5.327784348
140628	0.127507617
140678	0.051030395
140680	0.136736934
140685	1.04907173
140686	0.083993003
140687	0.312707771
140688	1.883129068
140691	0.088236037
140699	4.086556605
1407	3.746981835
140700	2.04414133
140701	1.613066007
140707	4.198419721
140710	3.03799761
140711	1.987881774
140730	1.0090256
140733	0.07694057
140735	4.92332144
140738	1.721562419
140739	3.434309083
140766	0.010901477
140771	0.030093977
140775	3.468665015
140776	0.052138002
1408	2.487173077
140803	0.161000005
140807	0.110142949
140809	5.596539861
140823	6.636996677
140825	1.289439243
140831	1.058064268
140832	0.114920188
140836	0.04435597
140838	1.516540839
140862	0.14786729
140873	0.047245737
140875	0.095024623
140876	0.065786657
140883	0.323033598
140885	1.97682094
140890	4.385289611
140893	0.117218841
140894	0.087080728
1409	0.025649204
140901	2.349599463
140902	0.020785438
141	0.480387884
1410	4.989551171
1415	0.242847736
1416	3.687995799
1417	0.80705676
1419	0.045332531
142	6.741200156
142678	3.593396054
142679	0.463540545
142680	0.880994544
142684	0.72527741
142686	2.488596255
142689	0.022125465
1427	0.361529091
1428	0.019016692
142891	2.133224553
1429	4.569209075
142913	0.337905654
142940	3.259120117
143	4.385075967
143098	1.102625779
1431	5.640448522
143187	2.858536964
143188	0.104060595
1432	3.887217678
143241	0.110938056
143244	0.189669341
143279	2.552260088
143282	3.31989414
143379	0.056869727
143384	3.409609143
1434	6.766311851
143458	2.589973381
1435	2.302014693
143570	1.93996161
1436	0.049722609
143662	0.01689871
143666	0.397623295
143678	0.624365265
143684	2.43703545
143686	3.329263954
143689	0.11263939
1438	0.833988113
143872	2.176212102
143879	1.127927331
143884	2.319160456
143888	3.377263902
1439	0.005934297
143941	0.497751626
1440	0.094660472
144097	4.24448691
144100	2.173737591
144108	2.859062416
144110	0.062990391
144132	1.021229009
144165	0.292660874
144193	0.30319991
144195	0.834238172
1442	0.031066926
144203	0.0137118
144233	1.514708726
144245	1.807886442
144321	0.09672565
144348	5.325396808
144360	0.016761159
144363	2.584971723
144402	3.550391557
144404	3.894143318
144406	0.262992311
144438	3.347159228
144448	0.134817172
144453	0.201184639
144455	3.503486322
144481	0.049369806
144486	0.087124603
1445	4.28015161
144501	7.459168344
144535	0.048571208
144568	0.011066779
144571	0.901503646
144577	1.584122976
144608	0.888363877
144699	2.717083978
144715	0.691398036
144717	1.676763102
1448	0.035245066
144811	0.97217602
144817	0.014097347
144983	2.076961185
145165	0.035615191
145173	2.421374582
1452	5.853952234
145200	1.041429275
145226	0.015269664
145282	1.130314691
1453	5.404070924
145376	0.701139117
145389	2.281094538
1454	5.584384096
145407	0.072955097
145438	0.159038101
145447	0.275709039
145482	1.878045799
145483	1.415252768
145497	0.049033887
1455	4.530753497
145501	0.019149328
145508	2.565182373
145553	3.082543828
145567	1.990419104
1456	3.270863358
145645	0.044527258
145694	3.002342044
1457	3.619148132
145741	0.008344103
145748	2.053630491
145757	1.243810276
145773	2.127883656
145781	2.009594367
145783	1.293079939
145788	2.47090222
145814	0.036128502
145837	0.233642118
145853	2.601415781
145864	1.104743431
145873	0.16839507
1459	4.111428041
145957	4.613971183
145978	0.330367986
1460	6.65442964
146050	2.711258274
146057	1.551134634
146059	2.712684193
146167	0.064650472
146177	0.049243298
146183	0.007548797
146198	0.982163406
1462	0.011563043
146206	0.459176023
146212	0.105020208
146223	2.353670535
146225	0.053245539
146227	0.007365572
146279	0.035396535
1463	0.013438027
146310	0.035769865
146325	0.038492348
146330	2.050147935
146378	0.031856543
146395	0.005731374
1464	3.285030293
146429	0.015416648
146433	0.044424327
146434	1.75619909
146439	0.107336891
146456	0.445076709
1465	8.629604467
146512	0.084816957
146540	1.767760716
146542	1.504036372
146547	1.194411892
146556	0.015318346
146562	0.476516774
1466	2.960979734
146664	1.603874635
146691	3.382732104
146705	3.209165202
146712	2.249949259
146713	0.073426374
146722	0.048348534
146754	0.037921289
146760	0.062410742
146771	0.093277083
146779	0.032484759
1468	5.595243059
146802	0.172842543
146822	0.144996232
146845	0.051647563
146852	0.024874593
146853	0.02769438
146857	1.02727934
146880	0.782394387
1469	0.037442425
146909	4.831342817
146923	3.268923532
146956	4.452815092
147	1.709085527
147007	4.756106377
147011	0.886977985
147015	3.127502272
147040	2.218838378
147081	0.387091333
147093	0.078609379
1471	5.696875711
147111	0.365610226
147138	0.076235547
147166	4.379285022
147172	1.162762446
147179	3.698875415
147184	3.20042447
147323	0.042839843
147339	3.131369236
147341	0.993399114
147372	0.09360629
147381	0.485920898
1474	0.135451071
147407	0.024125192
147463	0.42514624
147495	0.065982433
147525	0.844489919
1476	7.026135256
147645	0.762289458
147646	0.021708928
147650	2.477239934
147657	2.578325332
147658	0.013754323
147660	0.025434222
147664	0.011531591
147686	0.00778317
147687	0.860595466
147694	2.041998407
147699	0.551148216
1477	4.557434895
147700	3.606227862
147710	0.112125211
147727	1.612060314
147741	0.01025211
147744	0.713915951
147746	0.011709579
147798	0.25495866
1478	4.95873411
147804	2.33774573
147807	2.009745853
147808	2.068190482
147837	0.175179346
147841	5.186361753
147872	0.047596785
1479	4.115432488
147906	0.059778926
147912	2.517825776
147920	1.485156551
147923	1.649019399
147929	1.155443633
147965	2.554386091
147968	4.263093498
147991	2.377772305
148022	3.538954298
148046	1.747526068
148103	0.489688239
148113	0.09947463
148137	2.747305267
148156	1.793407503
148170	0.064433691
148189	1.968314432
1482	0.418210771
148203	0.36144269
148206	1.723993775
148213	0.017640652
148223	2.504542689
148229	1.59940842
148231	0.065644323
148252	0.485309531
148254	0.446133253
148268	0.01277316
148281	0.012278111
148304	2.061664804
148327	2.654410299
148345	0.071298652
148362	4.017966516
148398	6.004731921
148413	4.355306888
148418	0.221869853
148423	2.758957496
148479	3.306177206
1485	0.038035256
148523	0.214864031
148534	2.158383449
148545	0.011490225
1486	1.539727443
148641	2.282083735
148645	0.396082317
148696	0.027082955
1487	5.614613961
148709	0.30153534
148713	0.027888622
148738	0.012956867
148753	1.97316518
148789	3.34082642
1488	3.636979233
148808	0.06885099
148811	0.013145936
148867	2.480826408
148870	0.039243433
148898	0.750665432
148932	1.930402307
148979	0.615609934
1490	5.837428693
149013	0.135894799
149041	1.88130721
149069	1.328211285
149076	2.714795981
149086	0.023845812
149095	0.754676737
1491	1.757491819
149111	0.012102854
149134	0.050449869
149175	3.977036141
149233	0.010165349
149297	0.075834377
149345	1.705633483
149351	0.034819355
149371	2.849998689
149420	1.692798759
149428	0.125824349
149461	0.023812983
149465	0.090991876
149466	0.037539943
149473	1.8127793
149478	0.556137182
149483	0.419520583
149499	0.028960264
1495	7.59209423
149563	0.031100442
1496	0.056632297
149603	5.078513644
149620	0.010248465
149628	0.027288045
149647	0.012309566
149650	0.260443653
149685	0.036962336
1497	3.119200819
149773	0.794180178
149775	1.013633074
149840	0.587039521
1499	7.317084705
149951	4.547669687
149986	4.404299054
149998	0.051918884
15	0.027288045
150	3.127359163
1500	4.774890502
150051	0.2581056
150082	0.465063851
150094	6.751133929
1501	0.015822804
150135	0.014111148
150147	0.013402625
150159	3.700304294
150197	1.690790234
150209	0.066849607
150223	4.582227259
150244	0.01127012
150248	1.69751186
150274	3.220795208
150275	3.315536052
150290	0.665869367
150291	1.40492773
1503	6.218007681
150353	0.942901558
150356	2.111438985
150365	1.190270818
150368	3.897111386
150372	0.02042826
150379	0.02252305
150381	2.914302709
150383	2.48728984
150384	0.275745778
1504	0.032687348
150465	4.236227443
150468	3.846880028
150472	1.160869292
150590	0.547090186
1506	1.606722093
150678	5.122798628
150684	4.007015627
150696	0.335439423
150709	0.436111304
150726	2.013349956
150737	1.177380798
150759	0.344453585
150763	1.23358798
150771	0.022862431
150776	1.889936764
1508	4.718979006
150864	1.724772136
1509	6.250747237
150921	0.036219287
150946	0.611877901
150962	0.982236796
150967	2.068098747
151	0.034882554
151009	0.174036478
151011	3.857755925
151050	2.71751388
151056	0.054596931
151126	0.059327783
151162	3.730408026
151174	0.029135883
151176	0.158835687
151188	2.784105227
151194	2.300673831
151195	2.794748803
1512	1.734626458
151230	2.38326902
151242	0.615491322
151246	3.646788727
151254	0.007763258
151295	0.357246544
1513	0.313689094
151306	0.124045901
151313	1.632701837
151354	0.018032372
151393	0.631835488
1514	6.27552183
151473	2.100820465
151477	0.61349239
151484	0.030141175
1515	1.268920386
151507	3.086564043
151516	0.102230133
151525	1.526538862
151534	0.731980202
151556	0.618044271
151613	2.685000794
151636	2.047979609
151648	2.591453472
151649	1.849998883
151651	0.049590632
151658	0.016287667
151742	1.68555915
151760	0.150764205
151790	0.011071029
1518	0.144511272
151827	0.058532658
151835	0.082040417
151871	0.041099117
151877	0.044219885
151887	4.025373381
151888	0.008939192
1519	0.122432967
151903	5.707541449
151963	1.490356247
151987	4.880522865
152	0.230811758
1520	0.401763724
152002	3.770413251
152006	2.590382154
152007	3.304848518
152015	0.028516231
152078	0.020853097
152098	0.20975258
1521	0.281978133
152100	4.759127019
152110	0.203439613
152137	3.373949956
152185	2.022428256
152189	1.343191217
152195	1.432437656
1522	7.389232303
152206	0.088886148
152217	3.208806518
152273	0.048077055
1523	3.769149535
152302	2.505473012
152330	0.026223163
1524	0.007861702
152485	2.018597614
1525	3.075097348
152503	3.839042791
152518	2.465699183
152519	0.196260871
152559	2.645896783
152573	0.371848863
152579	3.381977935
152641	0.162489353
1527	1.288236698
152742	0.056982149
152789	0.008693874
1528	4.866198614
152815	1.855706178
152816	0.014891068
152831	0.096302369
152877	0.126442212
152926	1.347642634
152992	1.996773052
153	0.059205924
153020	0.636753264
153090	3.987197337
153129	2.911520658
153218	5.480762383
153222	0.371419302
153241	2.368860057
153339	4.477443011
153364	1.745489077
153396	3.135552822
1534	3.865627267
153443	2.892581715
153478	0.034631122
1535	6.810443804
153527	6.545852548
153562	1.238740021
153572	0.018738571
153579	1.22754723
1536	0.454406049
153642	1.903809486
153643	0.018327572
153657	0.626712811
153684	1.800974717
1537	7.958076993
153733	2.652054259
153743	0.25180066
153768	1.764645822
153769	2.397357215
153770	0.441810387
153830	5.14791985
153910	0.011349988
153918	0.028772384
154	1.525501811
1540	1.970308345
154007	3.895492328
154043	0.98410084
154064	1.375521742
154089	0.032420825
154091	0.444098663
154092	0.183546224
154141	2.184278858
154197	0.115380374
154214	2.245230098
154215	0.017288887
154288	0.027935918
1543	0.16683409
154313	0.282754333
154386	0.081231118
1544	0.018321748
154442	0.016702891
154467	3.554276605
1545	1.324582974
154661	0.690594153
154664	0.01335915
154743	1.013567328
154761	0.01136341
154790	0.301840468
154791	3.882751467
154796	0.053634753
154807	4.835424364
154810	3.489283553
154822	0.792422014
154860	0.03223653
154865	0.182328469
154881	1.886783804
1549	0.012528906
155051	0.039332676
155054	0.152772298
155060	0.805377686
155061	2.663901014
155066	3.511630846
1551	0.119749471
155184	0.176119907
155185	0.200830653
1553	0.016408182
155368	1.572717446
155370	4.160142058
155382	0.136980758
155400	1.187864436
155435	2.781108833
1555	0.046472632
1556	0.067732302
156	4.576897454
1562	0.03358872
1564	0.573053877
1565	0.268750446
157	0.568747383
1571	0.034179454
1572	0.04660286
157247	2.211365826
157285	2.714237624
157313	3.960504466
157378	2.834607444
157506	2.705614142
157567	1.781400663
157570	2.959002688
157574	0.471613263
1576	0.020504542
157638	0.327922948
157657	1.265467461
157680	2.03444635
157697	3.273546533
1577	0.077153889
157739	0.06236573
157753	0.73175605
157769	3.404095204
157777	1.487297741
157807	3.233608147
157848	0.051394331
157855	0.111166322
157869	0.237423438
157922	4.031471095
158	6.633964248
158035	0.039052927
158038	0.837764073
158046	1.32647148
158055	0.955845148
158056	2.487485661
158067	0.578597002
158135	1.150535851
158158	2.047471287
158160	0.040578434
158219	0.652354026
158228	2.747225552
158234	2.959760618
158248	0.345080312
158293	4.884562252
158295	0.033252928
158297	0.029508685
1583	0.383509818
158326	0.002816684
158358	2.477280916
158376	0.472757732
158381	0.06372147
158399	0.50074327
158401	0.105650281
158405	1.6598665
158427	3.120065505
158431	1.081229175
158471	2.375354813
158511	0.58728658
158572	0.210473728
158584	1.468760392
158586	2.42601242
158747	2.199384532
158763	0.036879583
158787	0.690780249
1588	0.025322515
158801	0.619023834
158809	0.072124452
158830	0.032320863
158880	0.201341521
1589	0.040024416
159	4.779712286
1590	0.069509616
159013	2.692307478
159090	4.613314603
159091	1.952528718
1591	2.988814572
159195	1.79521164
1592	0.02307286
1593	0.154828967
159371	2.217409967
1594	0.850783426
1595	4.104537463
159686	0.156525514
159963	0.004603032
159989	0.01077315
16	5.849375426
160	5.361142224
1600	3.051060256
1601	5.989998163
160140	0.05476289
1602	0.005492247
160287	0.226750087
160298	0.375404539
1603	6.767771706
160313	0.049285395
160335	1.648235057
1604	8.16836388
160418	2.921745418
160428	0.395519407
160492	0.234478946
1605	6.205740397
160518	3.462609304
1606	3.686873926
160622	0.072743352
1607	0.00381333
160760	3.602039057
160762	0.014746344
160777	0.068927827
160851	1.468751278
160857	0.629527563
160897	1.945033884
1609	1.760393771
161	3.30195845
1611	6.962917589
161142	0.031856543
161145	0.007069358
161176	0.513094406
161198	0.012722427
1612	0.52353765
161247	0.213356284
161253	0.202244907
161291	0.038415404
1613	5.123548782
161357	0.015141344
161394	0.924465667
161424	4.751009803
161436	0.66971115
161497	0.005217882
1615	5.134648013
161514	0.046995406
161582	1.433876991
1616	4.75755169
161635	0.050288512
161725	0.161229763
161742	2.353164162
161753	0.138157811
161779	1.147635197
161823	2.864212025
161829	0.029130976
161835	0.706839258
161882	0.873694514
161931	0.02481037
162	5.363883184
162073	3.770864563
1622	5.746850307
162239	1.862986532
162282	2.745909064
162333	0.076062301
162394	2.678384038
162417	1.015977905
162427	3.745492011
162461	0.761638767
162466	0.392491483
162494	0.821632902
162514	0.065906997
162515	0.092880804
162605	0.016938426
162632	0.036485165
162655	0.520598303
162681	1.35583846
1627	6.028711358
1628	1.284006737
1629	2.330491737
162962	0.93906907
162963	0.02400466
162966	1.683278403
162967	2.102359958
162968	0.337615659
162972	2.199115189
162979	1.426700094
162989	3.061633176
162993	0.247764294
163	6.493589093
163033	3.094158456
163049	2.537401011
163050	1.16813793
163051	0.329951265
163059	0.525149063
163071	0.22910448
163081	1.752987807
163087	1.487897473
163126	3.222561838
163131	1.141590423
163154	1.178405201
163175	0.029640159
163183	0.175904713
1632	5.288462632
163227	1.315353343
163255	0.219667789
163259	0.831382551
1633	3.781026703
1634	1.659165641
163479	0.027953977
163486	1.278358108
1635	4.501815837
163589	0.00670438
163590	2.778290643
1636	0.016476955
163688	0.149124999
163702	0.732284605
163732	1.560847913
163747	0.078402668
163782	1.791898296
163786	3.208060095
163859	3.319318552
163882	2.121272699
1639	5.605883369
163933	0.178320684
164	4.185601732
164045	0.023198186
164091	2.649596295
164118	0.070158189
164127	0.192659476
1642	6.785718179
164284	0.045590638
1643	5.380491596
164312	0.052613826
164395	0.052838862
1644	0.164170975
1645	2.848393589
164592	0.038925487
1646	4.761145706
164633	0.716597052
164656	0.017956556
164684	0.024661796
1647	4.375099636
164714	0.011381355
164781	0.467935233
164832	0.33504449
1649	2.653631339
165	0.095655448
1650	6.431240058
165055	3.128242613
165057	0.011184855
165082	1.080008347
165186	0.820452757
1652	5.962484249
165215	1.004025171
1653	6.521701778
165324	2.951331243
1654	6.865722762
1655	7.123801861
165545	0.135696469
1656	3.902344247
1657	2.798174317
165829	1.325362669
1659	4.654687472
165904	0.008897806
165918	3.279109072
166	7.02427308
1660	6.648503215
166012	0.896707404
1662	3.62599305
1663	3.05699174
166336	0.027450447
166348	0.00546207
166378	2.391998065
166379	1.222393036
1665	6.47562709
1666	4.141116914
166614	2.82517046
166647	3.187662735
166785	0.546604884
166793	1.018113065
166815	2.16625264
166824	0.063329462
166929	3.050499199
166968	2.946400482
166979	0.028696009
167127	0.023974715
167153	3.211657351
167227	1.52071011
167359	0.049013043
1674	0.310344668
167465	0.020666233
1675	3.707201998
167555	0.633048509
1676	4.289667447
167681	0.032786485
167691	0.898274534
1677	1.802366773
1678	3.213544986
168002	0.009765894
168374	1.732466808
168448	0.009930735
168451	2.897553602
168455	0.670575195
168474	0.013910286
168507	0.009498817
168537	0.023268402
168544	0.085900391
168620	2.010248639
168667	1.435572703
1687	4.462723623
168741	0.01850403
168850	2.478204887
1690	2.340012943
169026	0.02444017
169200	2.530296236
169270	0.400632549
169436	0.615511355
169522	0.21054418
169611	5.970625689
169714	5.218690761
169792	0.812611944
169834	0.912231022
169841	0.728981474
169981	1.983462068
170063	0.023741076
170082	0.494518098
170261	0.038838081
170384	3.229264421
170392	0.036173837
170393	0.519266086
170394	3.252331343
170463	3.895019466
170487	0.838561494
170506	4.58353911
170575	0.006513517
170622	3.952531608
170679	0.731371242
170680	0.142839183
170689	3.319167127
170690	1.190014652
170692	0.024173745
170712	0.060069607
170850	0.487865233
170954	4.170918146
170958	1.513660003
170959	1.672369742
170960	2.26052537
170961	0.007142925
171017	4.415947779
171019	0.011285562
171022	0.464895744
171023	4.528342636
171024	0.38507679
171177	2.753344587
171220	2.511411341
171389	0.02136305
171391	0.612818882
171392	1.913824544
171423	1.914690564
171425	0.487207313
171483	0.129484749
171484	0.022790135
171490	0.117978797
171546	4.680051628
171568	5.23561643
171586	3.621518972
1716	4.433718564
1717	4.905221943
1718	6.251680709
1719	1.964490848
172	2.139031181
1723	3.312812615
1725	5.03939871
1727	6.109683006
1728	7.091831158
1729	6.138009308
1730	2.313475434
1731	0.871421217
1733	0.030670293
1734	4.007652799
1735	0.118436817
1736	6.781368224
1737	4.24309586
1738	5.346062102
1739	3.642666937
174	0.394718036
1740	0.428915997
1741	2.983369626
1742	3.215317248
1743	5.276603425
1745	2.475523186
1746	2.552264474
1747	1.669494583
1748	1.164723195
1749	0.693710652
175	2.818180999
1750	2.137404315
1755	0.396249342
1756	1.763220462
1757	0.032733744
1759	3.248177061
1760	3.634983092
1761	0.075817753
1762	3.666159366
1763	2.132853387
1767	0.287711501
1768	0.013455799
177	0.938270998
1773	1.839982879
1774	3.792255458
1775	1.272955229
1776	0.01957185
1777	4.582437774
1778	6.519404436
178	3.14726655
1780	0.177860621
1781	3.35162065
1783	4.699996305
1785	5.470086304
1786	5.703103868
1787	0.988992409
1788	2.614517817
1789	1.631113653
1793	3.625867198
1794	0.635881824
1795	0.372318731
1796	1.769152432
1797	4.006172368
1798	4.019298872
18	0.033635375
1800	0.135027811
1801	4.971724465
1802	5.173587134
1803	0.106825278
1805	0.016587563
1806	1.560478648
1807	0.026906013
1808	3.295847207
1809	5.848709556
181	0.210302827
1810	5.496245249
1811	0.029579333
1815	0.041693554
1819	4.650207273
182	2.459211408
1820	2.770953468
1821	0.203634198
1822	5.391562031
1823	0.006734135
1824	2.494815113
1825	1.694439149
1827	3.611268018
1828	0.005282903
1829	5.447377934
183	0.043950206
1830	0.040960421
1831	4.716904094
1832	4.524547381
1836	2.900370135
1837	0.073352961
1838	1.98999034
1839	3.347344626
