miRNA	T47D	COLO205	HCC_2998	HCT_15	KM12	NCI_H322M	OVCAR_3	OVCAR_4	HCT_116	HT29	MCF7	BT_549	HS578T	MDA_MB_231	SF_268	SF_295	SF_539	SNB_19	SNB_75	U251	SW_620	HOP_62	HOP_92	NCI_H23	NCI_H522	CCRF_CEM	HL_60	MOLT_4	SR	LOXIMVI	M14	MDA_MB_435	SK_MEL_28	UACC_62	IGROV1	NCI_ADR_RES	OVCAR_5	OVCAR_8	PC_3	786_0	A498	ACHN	RXF_393	SN12C	TK_10	CAKI_1	K_562	SK_MEL_2
hsa-miR-520a-3p|MIMAT0002834	6.387365238	6.485550991	6.308872288	6.420111813	6.333761154	6.350822929	6.487851026	6.303359408	6.363171297	6.411583653	6.379998776	6.412130398	6.385587987	6.370045842	6.325197132	6.299601485	6.299966899	6.431078508	6.284546376	6.328952857	6.483746517	6.373465283	6.440035555	6.413940103	6.308778088	6.252013569	6.282341451	6.322331851	6.403654598	6.256840297	6.384294651	6.344278459	6.373452628	6.272979565	6.290053042	6.278862468	6.319339404	6.341276458	6.317567294	6.373745779	6.478812542	6.378049052	6.264151625	6.423400385	6.431579735	6.37854414	6.350078881	6.317996304
hsa-miR-520a-5p|MIMAT0002833	6.457105801	6.582285375	6.500565263	6.641773563	6.592803357	6.520245756	6.533940367	6.588774176	6.573480121	6.543911049	6.560600559	6.530466666	6.631455685	6.608878384	6.620003222	6.531406272	6.574111142	6.57690564	6.52341222	6.596791454	6.599566364	6.541051314	6.690507599	6.732398002	6.560534667	6.320366146	6.560975305	6.604060788	6.717346594	6.538225186	6.630393295	6.55958831	6.541803805	6.532353392	6.542486354	6.474529482	6.519370726	6.523897641	6.504019947	6.586597511	6.584700268	6.553856258	6.555008731	6.716387038	6.522947277	6.607431194	6.651323389	6.596261329
hsa-miR-520d-3p|MIMAT0002856	6.310477797	6.558646993	6.449942603	6.559218963	6.515310366	6.471220581	6.388031895	6.479658881	6.564211245	6.486127985	6.523401268	6.511855532	6.590737807	6.538952559	6.484571233	6.43283916	6.453311222	6.525989047	6.419662302	6.544712949	6.482771901	6.494640652	6.619771276	6.59324882	6.529828494	6.256438591	6.461647195	6.5085607	6.630680998	6.390394534	6.517592479	6.494797364	6.409540168	6.455421334	6.53628903	6.38489411	6.445989553	6.453425838	6.443983614	6.450067561	6.475560272	6.465922571	6.451629624	6.546355546	6.432849363	6.549103772	6.404362104	6.541512936
hsa-miR-520e|MIMAT0002825	6.233259471	6.480103278	6.39818219	6.527552619	6.534321889	6.445474723	7.145438308	6.392140703	6.502702174	6.553694074	6.608724415	6.537594954	6.595776366	6.583782677	6.524689237	6.485350248	6.429479605	6.514003134	6.391868708	6.491112665	6.770876943	6.511310287	6.58429225	6.615485905	6.533137768	6.617631143	6.418767135	6.514281456	6.546372301	6.443885683	6.545802374	6.450426857	6.344887185	6.407326898	6.434203018	6.30592008	6.384408508	6.422849953	6.381173087	6.419646768	6.403103917	6.409008803	6.418954364	6.495595125	6.306229215	6.437214319	6.522283815	6.448029291
hsa-miR-520g-3p|MIMAT0002858	6.179307781	6.340190594	6.309943594	6.375656695	6.358244878	6.295956163	6.108144538	6.316994014	6.346266601	6.434911626	6.382116455	6.339096303	6.696549258	6.420178133	6.371329919	6.334450427	6.26479695	6.331929258	6.257860338	6.318301183	6.53269586	6.356002007	6.3622624	6.359551402	6.525193989	6.534021543	6.280574504	6.31355108	6.31859057	6.309596501	6.333669687	6.39158792	6.348809479	6.209417116	6.266418417	6.273594651	6.294024817	6.346461105	6.353354409	6.339693842	6.307614128	6.296984686	6.175077776	6.303846578	6.326699635	6.347480341	6.3661475	6.529493623
hsa-miR-521|MIMAT0002854	6.252522581	6.302543668	6.256656839	7.698743506	6.377733917	6.588793412	7.86697016	7.033099381	6.266529381	6.219398578	6.24774888	6.259475922	6.286425529	6.273649964	6.454762346	6.249847069	6.207194562	6.33226853	6.2401928	6.351665502	6.289775568	6.302102566	6.339294126	6.321207291	6.246020711	6.126115839	6.157472164	6.257767881	6.272858399	6.327423183	6.307211812	6.265762295	6.192351127	6.227032604	6.449579729	6.861705775	6.297651078	7.647602968	6.247451061	6.265681058	6.268507737	6.274646346	6.170902475	6.673786047	6.224705728	6.318755596	6.289624828	6.325627065
hsa-miR-523-3p|MIMAT0002840	6.360470511	6.418211159	6.384545453	6.448098332	6.448810137	6.39909672	6.294290309	6.413557147	6.444158308	6.4338763	6.457857272	6.476951169	6.501067432	6.672237767	6.469857873	6.380424292	6.323884142	6.462344456	6.368415075	6.4073662	6.53147958	6.436144942	6.493833213	6.508728255	6.450741001	6.291086962	6.325635663	6.420432718	6.430417476	6.397467665	6.449444842	6.446108814	6.420687706	6.368163009	6.369871833	6.276736975	6.393664166	6.367093927	6.377433845	6.468471725	6.263232214	6.42204202	6.398999384	6.45251314	6.400980859	6.431807078	6.45560011	6.403275017
hsa-miR-524-3p|MIMAT0002850	6.154884872	6.317312524	6.383445739	6.429180184	6.431496495	6.411861809	6.199822377	6.380840546	6.414252547	6.46780321	6.454111363	6.439390751	6.504507485	6.5082615	6.453088919	6.387689344	6.335251768	6.46222475	6.322446147	6.378050154	6.403329075	6.423486037	6.567271136	6.487413876	6.39642702	6.313204842	6.332423218	6.397957899	6.425616503	6.386752201	6.445418687	6.352815099	6.396543273	6.335854946	6.355486761	6.330283027	6.369485021	6.488425128	6.380864846	6.437207164	6.237123027	6.372600586	6.352044152	6.434000016	6.373475392	6.452040532	6.433934659	6.397685573
hsa-miR-524-5p|MIMAT0002849	6.79338406	6.852283213	6.720958768	6.95824299	6.826704067	6.802118683	7.083896075	6.896943161	6.777765686	6.810067858	7.033430404	6.776939011	7.148475494	6.990414185	7.00101872	6.749208586	6.778549352	6.833458707	6.669626956	6.860427627	6.785874101	6.905912338	6.912177667	6.951463109	6.859361396	6.852633431	6.779921734	6.799813536	7.09628288	6.752330814	6.929438808	6.796639775	6.729476166	6.742436959	6.746122203	6.822098175	6.780646379	6.936352157	6.759039392	6.795273628	7.040692032	6.783262862	6.726284822	6.874271607	6.811686694	6.91571506	6.828820862	6.962712079
hsa-miR-525-3p|MIMAT0002839	6.016638494	6.154701723	6.128481219	6.234365833	6.103018361	6.139963096	6.195533866	6.16965963	6.107627823	6.150641245	6.103040258	6.132532795	6.299355458	6.127336496	6.154581597	6.071349698	5.999501638	6.169107299	6.138206949	6.210641624	6.184990399	6.147483021	6.158898175	6.148819057	6.141151805	6.229184711	NA	6.077772008	6.110432132	6.117279163	6.130132281	6.175170183	6.110244287	6.068244333	6.045589903	6.243650684	6.147935015	6.30893286	6.142050486	6.135314464	6.03134821	6.091591809	NA	6.119550914	6.128765056	6.1372301	6.206308426	6.309468279
hsa-miR-525-5p|MIMAT0002838	7.092342517	7.336133565	7.269946825	7.431815588	7.069748359	7.399461126	6.856480751	7.325033655	7.32023777	7.422111376	7.434557541	7.290363065	7.065000231	7.365039356	6.845258989	7.129525629	7.135877801	7.333544118	7.138087095	7.141709061	7.137731696	7.114234573	7.112862431	6.853863301	6.786948806	6.93758146	6.710169071	6.828076931	6.836607499	7.178372974	7.410388166	7.222617333	7.138641589	6.946892819	7.029587634	6.927285305	6.982481271	7.601186037	7.122461759	7.091446036	6.912570106	7.24621568	6.913397662	7.338740945	6.918372674	7.126544615	7.193875396	7.04529677
hsa-miR-526b-5p|MIMAT0002835	6.440432758	6.474595367	6.439693483	6.553993147	6.527637978	6.581261722	6.413656755	6.500406281	6.596967838	6.566781546	6.570571727	6.566364565	6.642650342	6.551018588	6.552502666	6.474211189	6.457843779	6.461535906	6.494948803	6.508811155	6.678082523	6.514600928	6.461669525	6.539107273	6.740037285	6.837528924	6.399009965	6.531127384	6.566125667	6.517255889	6.482131908	6.553780788	6.513044022	6.447156238	6.460987006	6.477357341	6.563654345	6.629056957	6.455757356	6.520034182	6.499602547	6.467991332	6.465819944	6.50895472	6.569570865	6.586463633	6.491139208	6.493441802
hsa-miR-532-5p|MIMAT0002888	6.89257753	7.085533751	6.938107403	6.869963866	7.324797409	7.092415025	6.696456864	6.783095541	6.893747795	6.746929817	6.865112291	7.33739212	6.749073914	6.766105025	6.826995819	6.657352867	6.626540126	6.68428092	6.734574587	6.743801743	6.945553778	6.62533609	6.846856732	6.999798902	7.274395354	6.50329762	6.745683223	6.767014452	6.800445994	6.714225626	7.398737307	7.315815972	7.011753358	7.067290501	6.771114789	6.586757741	6.710561848	6.693317062	6.910830237	6.717214716	6.590633637	6.594318515	6.713586534	7.001714742	6.547085465	6.57033555	6.925153261	7.227330141
hsa-miR-539-5p|MIMAT0003163	6.190798715	6.607265948	6.572870024	6.598220845	6.675119278	6.652870172	6.495786973	6.533990166	6.729710517	6.68048286	6.822310406	6.756988921	6.931435939	6.772747984	6.774053001	6.657144338	6.560151522	6.657676581	6.687741702	6.671509264	6.74503698	6.687631934	6.901826275	6.879401447	6.61964712	6.500523926	6.580070478	6.56328321	6.7177739	6.51427032	6.722089585	6.546655905	6.497658691	6.545622575	6.55078282	6.43386404	6.48912256	6.565538909	6.563981429	6.583419643	6.589251574	6.528181427	6.530340447	6.70617215	6.508299215	6.684019905	6.647422847	6.619905895
hsa-miR-541-5p|MIMAT0004919	6.219336232	6.243326605	6.063509708	6.190127061	6.106691302	6.135061602	6.236989806	6.1950938	6.172746685	6.140596776	6.15364995	6.138582855	6.177157793	6.189306715	6.164867349	6.142885325	6.085743251	6.18606922	6.128149736	6.190293978	6.266389288	6.167219168	6.176363152	6.201284945	6.093389389	6.309777232	6.107518733	6.233898546	6.178829278	6.187024081	6.150899765	6.176854437	6.176577958	6.178666164	6.072173859	6.114982895	6.200090029	6.091518713	6.077467537	6.182298528	6.213490072	6.159248437	6.093229751	6.167211071	6.199370243	6.137541181	6.170906355	6.171807822
hsa-miR-542-3p|MIMAT0003389	6.90801297	6.785200779	6.734185364	6.813441135	6.654705582	6.908551504	7.059817741	6.845583232	6.714417585	6.596625337	7.117429783	7.228562365	6.58007129	6.742131436	6.669627345	6.803763728	6.973564987	6.663209733	6.75898614	7.000356627	6.901610964	6.734660551	6.526028123	6.539966803	6.584746967	6.865240731	6.508456181	6.633093373	6.455657205	6.560721136	6.695909318	7.136396275	6.743883274	6.801858613	6.753024282	7.166166301	6.701228586	6.715843628	7.002299608	6.944087645	6.99052817	6.826768558	6.7545895	6.763172179	6.624586876	6.597264634	6.617436624	6.708531089
hsa-miR-542-5p|MIMAT0003340	6.26153198	6.374761227	6.209258404	6.310624054	6.277114935	6.325507432	6.366059233	6.328884784	6.29024186	6.23374912	6.384564674	6.627766127	6.260466724	6.312263435	6.358669295	6.246588408	6.521158031	6.408924805	6.380680669	6.470428178	6.423642335	6.32110795	6.287281023	6.337617727	6.279990845	6.373207579	6.196445625	6.289914815	6.310737163	6.248110894	6.285282477	6.296686191	6.271148653	6.271341346	6.269054037	6.211057686	6.309011757	6.375558869	6.34434744	6.365668884	6.388741271	6.322108376	6.330475409	6.318430071	6.241747321	6.27648814	6.268466004	6.308213812
hsa-miR-543|MIMAT0004954	6.262390798	6.216906881	6.159638601	6.218966895	6.247890867	6.235857277	6.256269284	6.188932566	6.212992846	6.234770356	6.216454138	6.455356376	6.512681524	6.221821745	6.735170074	6.631661097	6.27795903	6.267004116	6.727684896	6.541161558	6.219569483	6.31553447	6.265603791	6.344285948	6.264660638	6.352386237	6.135268105	6.204486321	6.213107554	6.219227391	6.239367473	6.207188358	6.218669361	6.188725481	6.177322651	6.121830369	6.170010792	6.208315319	6.22414287	6.193964011	6.240285325	6.51764118	6.111030933	6.184291468	6.248787562	6.239967603	6.209946141	6.239922056
hsa-miR-544a|MIMAT0003164	6.303598478	6.441964019	6.293318043	6.323805628	6.318451446	6.313040684	6.38163492	6.332748945	6.320070747	6.309974103	6.321738871	6.380068743	6.367645604	6.353837946	6.3337605	6.377498258	6.258817372	6.302836429	6.34785838	6.369749869	6.432091295	6.333554502	6.36469314	6.362314526	6.346998294	6.274476093	6.220129367	6.307393148	6.377798338	6.319188632	6.344336762	6.307439307	6.296984009	6.254631052	6.267738235	6.219402657	6.276335206	6.267387174	6.28663865	6.360045942	6.430841257	6.323041425	6.242363639	6.276287624	6.30556423	6.311646208	6.262769602	6.277039017
hsa-miR-545-3p|MIMAT0003165	6.375473051	6.298141883	6.275830863	6.348017505	6.381983641	6.347277293	6.309875297	6.330312795	6.349188031	6.353460911	6.359321556	6.292998962	6.336125257	6.358599964	6.328504077	6.293176721	6.287866489	6.372840724	6.215336284	6.335805164	6.320562792	6.338337641	6.402488748	6.377329143	6.323018296	6.354264847	6.260072208	6.278921807	6.360175833	6.326013738	6.341317539	6.28109442	6.323007555	6.38970741	6.287017382	6.219315912	6.303684776	6.294651867	6.325422212	6.322391363	6.411596679	6.336066401	6.255550515	6.276140748	6.321870363	6.2854967	6.327747348	6.359902759
hsa-miR-548a-3p|MIMAT0003251	6.399841712	6.494534763	6.557355634	6.680573568	6.693383135	6.743455545	6.564728939	6.594015445	6.686208025	6.618312288	6.658508167	6.65212053	6.751963883	6.7667771	6.717993191	6.556825348	6.610719488	6.645008404	6.518977891	6.636740101	6.495870017	6.599101505	6.706477218	6.696388301	6.658019738	6.48790631	6.601053548	6.619799648	6.769900259	6.58162534	6.736698214	6.580769779	6.577513052	6.586737637	6.553558797	6.487448763	6.549244457	6.566554576	6.564310882	6.666883989	6.582125899	6.567347309	6.570811297	6.62105181	6.542775244	6.636938836	6.657462136	6.673192599
hsa-miR-548a-5p|MIMAT0004803	6.193016797	6.226054223	6.225321768	6.251192027	6.237032527	6.238048799	6.201790915	6.229215343	6.238219344	6.261193923	6.290002635	6.265704554	6.293752484	6.282869992	6.271851426	6.200535997	6.184624253	6.285231715	6.286202552	6.22994188	6.205372401	6.249855352	6.248907842	6.231547913	6.236453604	6.55298793	6.254858444	6.23896842	6.256587601	6.252330031	6.253556045	6.243373488	6.285674518	6.171629025	6.150271395	6.158776896	6.228405964	6.239336512	6.19626126	6.305818944	6.139126231	6.223966475	6.126402208	6.20555113	6.190562799	6.260790851	6.280987668	6.235829515
hsa-miR-548b-3p|MIMAT0003254	6.498973449	6.606273088	6.6756596	6.866826136	6.771432765	6.683542533	6.499931689	6.794801981	6.8421377	6.754025906	6.850814347	6.748516682	6.923864358	6.948125988	6.877038823	6.710625175	6.694674494	6.93511479	6.671994159	6.778650964	6.64955292	6.932371699	7.231678546	7.21343194	6.854771632	6.514317489	6.752885308	6.698665021	7.008886586	6.702269978	6.968344804	6.677431986	6.589778808	6.612536477	6.672668747	6.512720251	6.598598786	7.479909961	6.722918448	6.718447127	6.600289905	6.682184908	6.71284732	6.852624302	6.61598372	6.631857991	6.955142711	6.766886178
hsa-miR-548c-3p|MIMAT0003285	6.299587797	6.423530273	6.442630224	6.490730687	6.526904373	6.462950215	6.304232994	6.458468912	6.511600085	6.517922191	6.539628465	6.512818412	6.599773294	6.604575355	6.583532059	6.460229381	6.428527212	6.521055123	6.465263711	6.461816055	6.491301861	6.472218977	6.610651731	6.579454921	6.512970946	6.435103025	6.45032775	6.48524964	6.566646615	6.462151033	6.599523145	6.438189164	6.441662257	6.424326237	6.432638702	6.359354981	6.4447372	6.425124104	6.45139784	6.496226075	6.313683711	6.456709336	6.39954798	6.516140464	6.43916145	6.526525981	6.502720282	6.498402694
hsa-miR-548d-3p|MIMAT0003323	6.292782132	6.402036352	6.392870087	6.527383078	6.494783835	6.450598722	6.364745735	6.402042123	6.482003132	6.600433904	6.477774653	6.45529416	6.516365166	6.551244987	6.560563859	6.41967752	6.406480738	6.483388062	6.376048033	6.451249385	6.382138465	6.415120074	6.56234793	6.562426904	6.433883652	6.305921637	6.413598192	6.452358937	6.54695565	6.414145654	6.504839259	6.430428074	6.391362089	6.374154972	6.394105404	6.321660488	6.402578094	6.409581542	6.415939134	6.447711456	6.388495484	6.386056113	6.409195133	6.492069723	6.389429362	6.444079489	6.488733964	6.432027607
hsa-miR-549a|MIMAT0003333	6.327413854	6.455370662	6.204711679	6.339764756	6.364145579	6.272411416	6.379314861	6.168723134	6.330437315	6.242443519	6.47230927	6.23328073	6.242732719	6.297559738	6.246953839	6.200913256	6.206990473	6.286199138	6.212895573	6.195656844	6.418622659	6.193086308	6.257501303	6.270831651	6.232762181	6.323400395	6.123619016	6.290121707	6.324508051	6.209329863	6.363746523	6.402548046	6.312949796	6.230892164	6.167393623	6.452998638	6.242630504	6.342209336	6.162173577	6.235632249	6.358165781	6.204454167	6.159385304	6.160508652	6.309818602	6.265459274	6.475154191	6.197836463
hsa-miR-550a-3p|MIMAT0003257	6.348132773	6.392877455	6.526385525	6.52199685	6.492295082	6.538150181	6.442983362	6.382507698	6.513445057	6.734814084	6.474286143	6.451059276	6.369751403	6.367708571	6.527195173	6.326659428	6.497305389	6.57047535	6.40113528	6.466929532	6.595733674	6.325374449	6.346256621	6.375367175	7.020953414	6.370677202	6.725435399	6.632981074	6.484368562	6.45177432	6.388428782	6.501068686	6.619157506	6.39249719	6.371220928	6.367528452	6.422296755	6.384195471	6.390281327	6.588345082	6.446883002	6.694434395	6.363854884	6.414835469	6.447365193	6.245577275	6.693645152	6.567536924
hsa-miR-551a|MIMAT0003214	6.90562156	6.954101937	6.807879728	6.934053492	7.198008189	6.799467266	7.071437652	6.784967181	7.19617979	7.068187009	6.957548752	7.460285441	7.088278359	7.133356151	6.972858513	6.762067938	6.814361867	6.776080565	6.734791257	6.843390601	6.988567898	6.92300038	7.123217025	7.079087639	6.86997563	7.285358903	6.878281751	6.832903066	6.92646399	6.897190455	6.863014239	6.906596024	6.833298405	6.75464552	7.150623392	6.680449693	6.979700497	6.797177608	6.743847718	6.757025799	7.124607026	6.807822669	6.732929518	6.870445835	6.795650746	6.884065893	6.882511518	7.555397097
hsa-miR-551b-3p|MIMAT0003233	6.432957669	6.607682744	6.572892487	6.584912553	6.587125081	7.279748159	7.519363034	6.515809105	6.541612097	6.621732149	6.610374922	6.563095958	6.739268655	6.75345017	6.69639843	6.55697998	6.744089005	6.601701495	6.464310075	6.759698454	6.614980666	6.666335414	6.69343956	6.556488553	6.58361715	6.804753386	6.506091464	6.454528079	6.623821265	6.508505745	7.721781656	6.886524254	7.726585568	7.760269045	6.469559847	6.403643854	6.74812085	6.516662969	6.988584589	6.517328585	6.391709346	6.505334414	6.445124146	6.526293726	6.51400596	6.585394666	6.528898767	7.138660688
hsa-miR-552-3p|MIMAT0003215	7.631711238	6.669019749	6.32372471	6.355107758	6.424299946	6.3356568	6.460768969	6.34105722	6.346463109	6.38603753	6.29441043	6.508806914	6.369504545	6.284413337	6.33469602	6.246738074	6.394656414	6.329939732	6.423123225	6.308628756	6.558777057	6.345025408	6.311031351	6.292078063	6.281536366	8.43252751	6.367679633	6.409459551	6.396303374	6.707452996	6.320780621	6.7184004	6.769394997	6.525054123	6.373506203	6.531784896	6.409714618	6.41371193	6.279741285	6.343360994	7.690074438	6.472751681	6.41500842	6.370535609	6.808183568	6.632314853	6.382247735	6.242586685
hsa-miR-553|MIMAT0003216	6.45793474	6.507202017	6.495637739	6.565026955	6.543259132	6.511626246	6.422321401	6.597969484	6.584124697	6.607764801	6.587211832	6.519069158	6.600559755	6.615185376	6.589843747	6.515410203	6.538557383	6.565361016	6.512555865	6.543255399	6.558298284	6.557032189	6.71894119	6.658899825	6.579159547	6.544685178	6.536197959	6.646474928	6.622262678	6.557840581	6.613102265	6.533694411	6.537812445	6.494857077	6.505984573	6.472052096	6.511760781	6.512764773	6.532407772	6.572278037	6.589171641	6.515856129	6.489676909	6.557090879	6.541097718	6.542966682	6.657714471	6.575186619
hsa-miR-554|MIMAT0003217	6.290373764	6.239963685	6.212436856	6.262467569	6.278173362	6.238149669	6.247434857	6.280113248	6.231458602	6.333337108	6.219335659	6.243471288	6.286372932	6.264456969	6.29657089	6.252150814	6.225819117	6.306871007	6.178495966	6.221007642	6.510549607	6.267199604	6.275165676	6.249633865	6.211251807	6.414701637	6.136086896	6.201153117	6.267287666	6.221519707	6.214183393	6.223363829	6.241467679	6.216267013	6.186545247	6.177031755	6.19635944	6.285473156	6.17418345	6.282129372	6.313135507	6.273189536	6.140497903	6.269297891	6.260699731	6.237252778	6.361112215	6.275257419
