Gene id	Expr
284992	3.068500376
151194	7.395883235
285175	2.893756662
130749	2.849170937
65065	3.341300641
151050	3.553194811
79582	4.793970029
26154	3.01698994
285362	6.261119992
57624	3.052252212
84236	4.358920507
57007	8.367138151
79054	2.876908536
55502	6.252116652
339768	3.222312356
51281	3.356819111
64708	5.827351382
129563	4.07059613
151835	3.071368448
2177	3.9596332
132001	4.879851764
9686	5.50026833
5868	7.271320495
79137	7.245144416
58190	5.516891805
9125	7.547394963
57574	2.742679765
114790	3.370830897
29926	6.475772338
80852	2.939834
85403	4.052924577
53943	3.439176866
51143	6.300686281
27303	5.477979252
339896	2.964898127
114884	6.242762657
84892	4.793443918
729085	2.725495394
64651	4.282881077
54977	7.680263628
3680	2.774316006
9389	3.064085216
2803	7.529812312
10217	6.507743062
6769	3.666842763
9922	3.618884636
23066	3.332561492
6161	10.72054633
5793	3.28944129
54756	2.883342102
55164	5.988750734
115286	6.155674866
9039	8.072810064
10550	9.594226913
7110	5.098808627
26018	4.14209788
57408	2.886671105
8994	3.507584811
64332	8.058421857
1295	3.357666094
91775	3.837126519
84873	2.772329836
22989	2.879415115
90102	6.407892189
55347	6.567691915
29114	3.233270477
51365	2.786083914
170746	5.012373415
141	2.957061328
152404	2.818030148
64422	9.114913863
8856	3.156250499
91653	3.854253983
58477	9.194207332
66000	2.796913295
185	2.903097697
116931	2.846885865
1966	9.870344587
10840	3.193513695
114885	6.851934759
7220	5.106736643
57552	4.058824498
83893	2.917276044
4026	4.104179871
93109	4.860222068
9711	4.415299924
275	3.381187297
6988	5.641030989
84276	6.712822238
90226	3.170931409
9730	6.52862853
7873	11.13887036
339829	2.868059398
9515	3.108112973
55840	5.115063611
286676	3.780948609
116211	3.577602781
4585	3.115532064
9353	3.146429094
8893	6.973852432
197	2.869128479
1609	3.149907277
81608	5.55433723
10861	2.698427126
55646	8.068467573
1060	4.377804533
2044	3.58596783
10699	3.051297208
57205	3.953084599
132299	8.930023885
201780	3.315950035
345274	3.236326544
79966	3.463661676
51316	4.139045961
58478	8.061470936
85438	3.133520436
2638	2.713463773
93587	4.623272182
57563	5.339254822
6622	7.550968464
100996939	7.724156184
93627	4.755230017
817	5.682423187
493856	9.048370827
115265	6.093422348
287	3.118348551
92610	5.620105185
166378	3.898829577
2169	2.71991828
890	8.915317504
57721	6.8059216
54532	5.40620113
80854	4.764645959
92345	3.348295997
55016	3.517348908
6423	2.857512902
6189	4.755141168
285533	3.523876488
56034	6.149953282
84869	5.880553392
8001	2.774430301
83853	4.348346093
4726	12.15385168
10299	9.094768421
85409	3.233629703
1016	2.8975639
170690	3.088476725
6715	6.283897484
4651	6.225101953
54491	6.090375486
6167	9.421953156
6502	6.774308733
9180	5.849496839
133688	2.998839469
10769	6.486795362
3001	3.190393839
5295	3.652368689
1404	3.001119395
10184	3.510731842
23635	6.38667811
635	2.769175067
10788	4.719463888
1393	3.254706366
5921	5.901014151
167410	3.055542304
54826	3.426784843
23262	6.134676351
5066	8.056208946
55814	4.236581982
64924	6.453507646
689	11.22306908
64839	5.601980228
83890	2.72167252
85480	3.206404795
25816	5.744236037
56929	5.190675323
51397	6.642085685
9140	4.717740468
84466	2.608919574
171019	2.899563014
81555	8.65798495
23092	3.693135007
9547	2.965891087
3950	3.182964704
153328	2.956302538
9879	8.02481356
3578	2.680067342
91937	3.131286703
153830	6.720882393
114898	3.417656946
2559	2.862568418
2561	3.00203801
81545	6.303156994
84651	2.775060731
78991	6.277118381
2741	2.994959411
10318	4.820799668
10146	9.003210662
89768	6.746261123
23138	3.246528755
55651	11.35679219
64777	5.531930681
91272	8.73270014
10814	3.268057933
57451	3.306734253
3779	3.274853861
340156	2.979094259
222826	2.93381278
51256	7.377542493
10667	6.183316718
54438	4.728711745
54901	3.476349854
54660	3.328940974
84249	3.036184915
26045	2.965648842
153527	9.020890546
2676	2.687066549
26249	3.354935402
51473	3.182276102
10050	3.057500601
255626	2.917450012
353219	3.109392305
81786	4.90032756
90933	5.887684352
54540	6.465794802
7941	3.075358545
27242	4.83184394
22838	5.153957766
4594	7.152049952
255426	3.258794818
79930	3.347921835
29777	5.021616481
170954	6.048504816
23500	3.017036201
5559	5.208266848
90523	3.016906249
54511	2.996120814
51557	4.744152338
10115	3.243869108
222663	3.262030153
50636	3.104184818
387053	3.608131797
84630	3.248320116
6989	3.404730258
285855	8.796848262
4794	4.697257664
51302	3.122138393
7162	7.633096237
134728	4.865011706
55023	8.428651423
167681	2.810451639
253714	6.954635517
84553	4.225723826
2569	2.773942728
10957	9.725396446
135293	3.800634997
57038	8.650698183
256380	2.998471013
221322	3.600605483
134829	2.813118535
2830	3.019959392
154214	3.511744477
93663	6.951618325
9287	3.107424865
319100	3.008330164
83551	2.846736226
58527	7.291508438
134864	2.775404484
116843	5.35005005
113115	5.931268715
154091	4.271161651
257218	4.239975231
51390	4.711946909
6993	10.47903018
26230	3.24407586
57583	6.960185949
154197	3.288844784
9589	8.695453447
9202	5.726789558
7432	3.072150058
79624	5.768346289
6581	5.447291799
26238	2.971560636
221806	2.943260078
2768	4.114838075
84310	7.405284196
221935	3.213217404
79034	5.243978245
57786	4.320631745
9586	3.733854533
222894	3.142015344
1956	3.797941981
84847	2.867956867
113130	6.598635086
3486	6.31278724
5814	4.886436524
3484	3.343920403
136853	3.286597486
4191	8.359218494
2631	8.471550893
908	9.853497286
5723	7.882565421
135892	3.137883886
7645	4.934654853
57485	3.235984036
64418	7.317075247
142685	2.826879113
55262	4.099764438
56996	4.245791693
64599	3.881344152
89122	3.981666715
56257	7.709234239
7455	2.811178505
84928	7.239634445
340351	2.571808002
346673	3.021944055
92092	3.115808535
55281	3.134932766
11011	6.434482953
2041	3.158633717
64434	4.902630271
285888	3.059402889
54892	4.528451222
136371	3.657165854
57502	2.927645518
357	2.857626911
401409	3.457359249
51631	9.257915687
27147	3.261151756
57393	2.826986571
30011	4.401202975
83604	7.368549468
8573	5.455492749
7403	3.324385361
4478	9.676711061
8852	2.81503426
85417	3.287083736
55869	5.648468177
6567	2.49704188
79742	3.031969547
7712	2.825041432
7569	4.038061133
56548	4.550928138
55634	5.322943988
54539	11.01900929
7592	4.112120483
170918	2.816243022
9203	5.377661109
6872	5.12469901
84636	3.103806228
4841	10.77002624
90060	3.160188987
2846	2.907861312
10682	10.21577464
158835	3.224647121
8473	5.761615538
29934	7.971000421
26548	3.494199193
3561	2.956973416
93953	3.297597168
7552	2.895156298
53336	3.090783411
1730	4.282928393
56000	3.076070514
5631	10.18784991
55086	2.976048451
3358	2.953237674
139818	6.663860675
3547	3.89787846
158763	3.021793455
2719	2.887805676
139760	2.988029096
27316	8.329465019
4180	3.960083037
9258	6.078535404
26260	5.319222445
89885	3.278214793
4103	3.277835487
92002	4.752956039
50814	7.822714261
7739	3.610073587
1069	9.381979349
55879	2.725370727
6134	7.123157711
55790	6.85850247
526	7.110359228
55246	7.698134015
79618	3.055650104
1142	2.926744263
8973	3.273914687
2796	3.725779561
53636	4.577815144
9046	3.261918205
51312	7.408848887
91782	5.088152589
80005	5.325508008
6770	2.929588788
11212	6.368068531
11160	4.328563412
54212	2.936121633
137902	2.825150847
9705	2.868058675
8601	4.188022799
6867	5.072839846
51125	8.502147452
84513	6.034697877
84296	6.320353499
54904	5.650996412
85479	3.131951927
1392	3.616312924
84675	3.129161221
137872	2.844105128
28957	8.272064359
5375	2.874335132
51110	7.31242724
63978	2.853568785
7013	6.0685625
65015	2.710876974
85481	2.970589812
245972	2.928195773
55638	4.871136238
92140	7.181599986
29967	4.585738138
9166	6.15622494
340419	2.826986571
5440	9.805097336
114569	5.991800539
8667	10.15723457
84294	5.8324457
4715	9.825666274
83940	6.137225379
84985	6.642233989
56169	3.361475834
51059	3.031694114
7553	8.101594757
80728	3.331606635
55630	5.057881751
93100	8.472612357
7436	6.583109669
50808	9.919881781
49857	9.056562967
4781	8.531146512
9350	3.307574
123	6.405789489
3442	2.768110791
54801	6.627463868
1030	5.962164211
3449	2.710558794
1029	9.588396927
203228	4.690674601
56832	3.060307393
84186	4.942061496
26267	3.588493347
4989	8.877031767
84131	4.408383693
4915	2.893238447
414328	3.840353883
53358	3.093632048
549	5.860308659
84641	6.613064037
23733	4.03797048
79328	3.468000522
58499	6.221380054
58493	6.630189673
7357	8.053394146
10880	3.264020438
401548	5.021014708
2040	7.999677761
2934	8.623788702
10304	6.118532769
2649	3.138729738
286204	3.252835348
26675	3.322971283
210	4.792720999
23245	3.40776508
114987	3.625788391
54107	9.046645828
6836	9.167350176
6834	10.38436856
6835	7.710730505
6838	6.626276145
6837	7.29190587
57109	5.820965738
9328	4.830160013
140459	4.955610648
80142	7.423900925
28989	9.598063586
25792	5.788945381
114789	3.755164202
56904	4.438616846
84895	4.389820452
9536	3.689498765
3934	2.972922996
90678	2.901459057
57720	5.724170225
286257	7.220446297
91734	3.544966207
56623	3.927642082
392399	2.951027313
9919	4.131158826
92715	5.990948569
4851	3.313845422
774	3.024839274
138151	4.105008381
254427	5.613662773
9712	4.10640578
22921	6.990079801
23590	7.255565062
221061	4.376463158
80013	5.590881204
221074	2.924518389
6251	8.47545949
338596	2.960718351
56288	5.192403704
91074	2.993295339
6935	5.27357998
220965	4.369291735
29982	7.358879699
29974	2.999220507
92211	2.965532759
26103	3.296571936
5995	2.935074939
11128	3.491046476
26091	5.567293045
83938	4.591350165
818	4.497311324
2746	9.003162198
27063	2.896611556
3363	3.00388091
10556	3.867766017
118924	3.922742025
120	8.031753277
3026	2.854051871
11023	3.049003237
54788	6.266844474
1979	6.005474952
64106	3.003159482
79949	2.922570664
6934	4.542613801
4288	5.711821622
1586	2.874096957
9118	3.996261674
282969	6.626769022
80313	3.267840512
84504	3.084140062
196743	2.941276474
9446	9.852230591
6877	6.274447711
23082	7.544987226
85450	6.461926501
26506	3.885945168
22984	5.931851314
8038	3.563783678
6001	7.346330166
84280	5.56966185
133	5.305205301
2620	2.792354642
159963	3.108806137
55327	6.826162098
57689	3.169270318
196294	4.826451446
27315	5.574056869
7356	2.702864311
90019	2.93179342
7761	3.190673438
7762	2.869232076
51144	6.545417847
51074	8.192382208
25891	2.96385736
8525	6.987622131
10480	7.730984094
85456	3.502854768
10249	2.730477562
710	2.956334881
8592	3.068898541
6749	9.383784541
8501	3.665652882
5795	3.502474879
79096	6.451940564
84364	5.794143977
10658	6.572792322
51501	5.324111899
60494	2.889175543
143686	5.502438083
23052	6.085915545
79780	5.144247352
283212	3.687764079
26011	2.838590188
871	9.933162767
726	3.112845544
92105	7.389326376
5058	6.227444521
85463	5.121128996
54970	5.066934164
4684	3.106050132
1813	3.051299263
9177	3.238011799
4863	5.611008574
472	4.922169369
60496	7.130146534
89944	6.43380813
128710	4.12113964
55004	9.0811187
283208	7.605716354
2900	2.730856197
6768	3.213877828
10525	3.850931588
80332	3.141190832
9376	3.129677775
57325	4.92438793
26007	4.014649418
9219	5.060149059
51524	5.000267863
3992	10.80528477
117532	3.06407673
6094	5.00144839
256364	8.851562393
3619	4.871481272
22917	3.303118716
219990	2.93294723
932	2.902832212
9651	3.286807589
79869	4.652377339
2206	2.865704594
26229	5.818212691
9538	8.031540546
80071	3.215076403
1111	6.834227318
9638	3.120762722
90952	3.128992281
84623	3.08018666
10205	3.823041853
6327	3.124521864
51092	4.704423455
84866	3.857994151
6876	4.98914179
57158	3.584906762
128853	3.112465039
149951	8.732861869
128864	2.997069638
85449	3.509379871
128497	3.386290491
128506	2.674364146
79980	9.557546024
140710	3.237182102
140894	3.074185301
338450	2.677411669
64405	2.956778031
149986	4.789021043
54915	6.149206529
81928	6.264636661
192674	3.674707864
170589	3.506256734
114571	2.878174096
83707	5.496014433
84304	5.684728905
83706	3.339418011
5331	4.317215921
740	8.648412673
10435	5.227844097
2197	12.78620851
7108	5.001130026
738	7.7602628
6911	3.457771292
5531	7.375690812
226	11.8854131
83723	3.638297849
8448	3.368160467
8479	7.818113009
9344	4.039867541
124446	8.299278027
8091	3.091454799
4314	2.890807317
22866	2.846605132
53942	2.999593946
51348	2.814394407
51267	2.894416214
283078	5.92225525
143098	2.896844101
79741	2.72074021
2904	3.024199435
3688	9.040669838
53828	2.753226739
79097	2.797028117
79495	2.577747999
81186	2.755515996
65217	2.753603698
1489	2.705358592
51503	6.913999477
84159	7.949191102
57626	3.528570501
1006	2.91802162
55208	5.377426404
55002	9.239989856
219854	6.374601864
114609	3.412420243
221143	4.408389248
26524	5.70349592
10284	6.650290462
23284	2.805055945
57536	3.459077228
220108	3.01680519
4253	3.667593592
3176	5.177474102
116372	4.332573132
130576	3.983661921
27250	8.209354676
150	9.010191341
2823	3.589670678
116966	2.934171696
132851	2.947482774
7424	7.937489729
79839	2.805343364
10666	2.910467371
84735	2.82519091
161835	3.263941643
1740	3.693112598
220047	3.644316517
64407	2.83684359
11098	9.736235823
54545	7.154550924
89799	3.258583499
341032	2.964190781
22948	7.683635396
134145	7.24730412
1793	4.066715354
85458	5.108164836
1737	6.988204594
120379	3.047333041
55216	5.669674728
26521	8.005047956
3606	4.239880956
5805	8.429750242
5305	3.469989802
130813	3.176004755
341640	3.013861054
2308	3.772564261
51232	5.715897581
9871	3.751075723
23457	3.150401305
196383	6.535981769
57647	5.276699456
7316	12.83095413
3708	8.557197397
84076	2.856095979
23657	7.5644883
25819	3.532317025
219670	2.978997971
57512	3.161433604
93589	3.084947415
196513	4.395093724
775	2.779930096
7068	3.915817483
55768	6.610858452
54995	7.904297302
55293	4.365379171
144110	3.170030443
121053	7.003851975
90488	6.822388858
121551	3.134206623
89910	4.053636593
288	3.911992832
253430	3.858583263
144715	2.799042718
196463	3.119231247
9231	4.099751196
4143	2.941246105
114134	4.635992823
283464	4.397915007
5756	6.705933811
22982	5.708013906
1977	2.985278182
9223	2.969497194
93081	8.157227064
1456	4.449544029
153443	3.452128786
9472	3.316491748
64067	2.976241413
283635	7.650643498
51562	7.122589782
145282	3.639134055
2132	7.46816498
129787	6.299251347
55821	2.859562653
65987	5.071328034
7069	3.2082717
10873	4.338162367
343930	3.756065578
81792	3.048427161
80224	4.296859335
140609	7.240255857
127124	2.718281823
2241	5.68258174
63894	5.078543355
57182	6.448777931
26019	6.063669047
8872	9.466593291
132320	4.105424886
83643	3.066067246
132321	6.126425099
55691	2.838070586
83447	2.776328414
5800	3.07961213
2059	5.799035515
27034	4.311403564
29087	7.221242922
112936	5.427922897
23310	7.56994077
143187	3.628918111
5860	7.62185412
57700	5.804793919
121601	4.293126978
374618	2.965685184
79691	3.959280543
1814	3.351225803
166785	3.314220846
152485	4.053209249
5458	2.791879833
1909	3.42168545
4306	3.361378094
389932	2.993491701
1646	10.80327309
10570	3.268074626
27287	3.046121725
101	3.152603835
3698	2.881648593
22944	3.55650507
5281	6.187826259
150709	3.068846431
3628	8.714811464
54842	5.61655446
9781	3.594828374
8853	6.301111633
6868	5.115197632
2313	2.977943134
3758	2.988881389
120224	3.157615472
80014	5.236239451
79682	8.685197214
2180	5.472455313
291	6.014422021
196394	5.924905392
636	5.237799719
60485	5.715834619
160857	2.447711193
387923	2.886294984
51594	6.642425922
79750	2.585812643
6999	2.887780285
60558	4.185692895
161310	2.731328044
2555	2.846727917
26278	7.646819936
5042	3.047292926
55835	5.998047912
26272	3.706949103
64417	6.330469511
56477	3.323002824
79668	5.427006181
2674	3.103005551
143384	5.319480001
667	4.327811501
221336	3.106545398
7073	8.398915103
9531	7.833946684
144423	2.962468078
121256	2.889401573
166863	3.072906354
128077	4.444641756
84539	2.950306903
23704	3.202492625
130340	5.568813457
9910	3.76015908
91409	4.826634983
148534	4.908397742
80097	10.8491646
112714	3.097471843
460	3.289452624
130074	6.282663027
5784	3.684928116
4249	2.869212568
81615	2.956919821
253635	4.057613559
26353	7.811902877
79833	7.304018565
130733	2.933003765
5457	3.613644746
79596	5.953274736
57105	3.384934152
2895	2.959925452
115761	3.15746066
6014	3.17137133
26040	3.712647559
120534	6.575856298
57724	3.97873124
9050	5.845359434
498	11.01561711
115106	8.224150835
147339	5.672141395
57405	7.261992226
57818	2.992837583
5163	6.368670806
5741	2.755966321
10418	2.950643707
5140	5.558517081
6933	3.321463694
10618	6.23999954
284948	3.806037987
56659	2.815244384
127933	5.993519345
83734	3.880762411
134359	5.665546606
6695	9.793691456
167555	2.886468663
117143	6.505670177
2977	2.74274698
143884	4.463127122
133746	4.702782466
9456	4.547810952
7518	3.881434785
66037	2.919942723
284306	2.801468715
374928	3.16764927
284309	3.179726301
10172	3.230340511
79723	6.052798962
64421	5.203638828
55301	2.787676523
9397	4.965421071
284312	2.981555222
116412	2.987557464
219333	5.084528857
152137	6.798600261
814	3.2242311
55521	3.386644659
255967	3.54483939
130271	3.137356944
5213	9.827233111
114908	8.08558691
2893	2.858840215
285313	8.889796179
79925	3.08385741
8404	6.034110806
1834	2.778757297
1758	2.918997404
56955	3.643139246
4154	6.161813132
133690	3.618811265
133686	6.39522274
23171	4.802778443
2697	4.39577864
10309	3.557545256
54514	2.846871813
165530	3.004804967
55676	3.979108163
25780	2.883333011
51128	9.057003598
347732	2.986942039
160897	6.611173587
200132	2.878586292
79819	2.993756417
118932	3.496045315
10160	7.066461665
24138	5.059526512
374344	2.520277163
53354	4.759270764
56978	3.006386714
651	3.097402202
9987	8.792995288
3087	6.530856116
7402	4.460139051
2911	3.092470779
5796	6.14418438
9453	6.70870138
7670	3.069125321
115827	8.668201722
160492	2.841019472
153562	3.019000283
5884	7.18341736
9412	8.375032712
5352	9.998764276
55351	3.554044868
140767	3.002961453
152789	3.006473739
7545	2.811795101
166647	5.926461392
1360	2.765248193
285672	4.963934781
55203	2.906395412
10283	7.927419264
3140	4.33725366
6728	9.082260903
64946	8.625715993
9425	7.299926315
23589	8.323868197
146279	2.866664041
55024	3.193561706
51061	7.114999727
130013	3.253438349
55289	3.016382686
10018	3.69437161
831	10.25888423
60592	5.776206596
1047	6.005495337
1070	7.585226865
8467	8.938600203
221711	2.801103822
654	8.826634148
64500	3.317146642
3192	7.90201206
5903	5.837778633
25909	6.21038698
10461	2.900615062
84910	3.703141134
5801	2.832014676
4929	7.81304423
130940	2.879094356
22925	4.009433474
5937	8.799921812
6328	2.765262927
55079	2.880273417
10225	2.913127703
9481	3.663771846
266977	2.751633714
221393	3.324563391
79981	3.148197382
51571	8.295247613
11003	6.848451192
373175	6.134820474
153643	2.887659566
125476	8.921406346
79888	10.04349626
153478	3.256030515
57407	8.031060869
124402	3.925441595
146556	3.410826139
3621	4.209682146
121793	3.045162522
122258	2.824206858
113622	3.717524288
112616	3.968070433
25827	3.366345091
7342	6.974427138
64795	5.241098083
925	2.961261369
22934	7.325694994
114791	6.09109033
5789	4.120108311
286343	6.385561131
154043	3.285339603
2960	5.617485196
10428	4.411802019
55625	6.223970087
339145	3.149418443
136895	2.791068945
9407	2.927225185
221895	5.26446644
80790	3.887830422
80309	2.793342498
3773	2.818169287
55022	5.533883655
9320	3.844341552
130888	4.030325424
1054	7.633422285
79047	4.756795785
148103	2.826766644
255231	3.731698526
163175	3.203524266
23576	3.904106086
140890	6.588228811
1105	8.038992033
9629	2.486550366
162282	4.052193425
8526	3.339143083
9653	4.832876316
124540	5.441628266
781	4.256778011
221302	5.815732677
284161	3.452900097
116150	6.331631951
10511	2.931536745
5529	7.901869551
127247	2.749674115
10750	3.273629638
125206	3.181306591
26289	2.880490071
256302	3.782458679
26256	5.427923651
55364	3.858874674
147463	3.326448715
135154	4.887306638
83539	2.863103284
7070	4.986008251
123872	3.194775783
404550	4.540353323
219899	3.269178871
57338	3.457522547
56172	6.912374437
90268	6.712041815
84959	3.193718305
54538	3.01188559
64221	3.24717221
116337	2.831336118
84897	4.568979065
4900	3.17449664
54463	8.250766665
1010	3.399864797
2838	2.883855812
9868	6.532157523
25890	4.349124125
284	3.605256406
26207	10.04446347
200014	4.656265034
204219	2.947149466
5578	4.212164689
79705	3.137384372
64090	3.07878876
10350	2.912466923
23460	2.973689978
10349	2.755245388
23461	3.249346794
5169	2.896605307
55286	5.924563889
7345	6.047275593
84976	4.281166789
23043	3.559709484
83649	2.959608895
83648	3.340259013
252969	4.70967143
5239	3.039231967
89780	3.081017085
84033	3.507173805
91694	4.741888457
81559	5.079671191
55740	8.353124164
5506	3.054396311
126731	3.386822515
136991	2.792783876
57630	7.225887632
115362	3.146097507
9184	9.423452486
2849	3.079204781
129881	3.041924674
118856	2.773212007
118611	3.021617254
388650	4.223091653
518	11.77596769
135295	3.371043388
27295	4.089997285
8470	6.349952864
6921	9.19046226
23643	3.26202776
143471	3.063050814
9087	3.059853213
1525	5.952024132
10950	9.824909736
54149	5.768621614
140578	2.86912635
5651	2.962859042
4685	3.55706904
91133	2.839488691
5137	3.046166212
54148	7.824251273
58494	2.897673659
522	11.1234693
2551	4.503060135
9510	7.932761624
11096	2.89910871
80746	5.536832374
146857	2.952680539
7476	2.78858127
7508	6.682192574
146853	3.034568164
51244	5.963612159
152273	2.949248796
285381	7.154282609
92106	5.228730282
23228	4.219856548
30827	4.02544419
220134	6.400222262
9989	6.999561952
85500	2.982311197
63895	8.592191525
65258	5.150146247
124739	4.310815188
51560	3.594921887
146956	7.420684882
2047	2.844384064
84532	3.891327218
91369	6.291470548
7566	5.437918577
769	2.952708656
81552	4.260777991
346288	2.812483268
139322	6.621287172
27123	2.939408128
113612	3.51700066
80028	4.083762259
129684	2.870315747
150696	3.097727386
221264	3.215498825
4956	3.302247311
7071	7.913654865
5799	2.78700128
51582	8.387612789
528	6.684591986
55529	4.673581359
51633	4.241491658
23097	3.590025842
4082	7.276455059
158219	3.660925663
55326	6.781191907
64210	6.769921275
79544	3.218520571
55361	6.134672465
118813	3.548923439
401647	2.901918553
27201	3.072339042
152992	3.589627073
81894	6.877006336
6782	6.492134951
64092	2.811622802
29761	5.217589509
65983	3.891319289
54819	6.169363852
388272	5.681399622
4343	6.436746602
389	8.447820899
333926	3.318484246
1622	10.35673746
6566	9.105826934
55027	5.383022192
84365	3.987990855
5018	7.674193629
9056	3.04101773
9947	2.887243668
23367	8.812812474
9337	7.761878046
2890	2.885571506
136332	3.001455823
133383	3.669594487
166968	4.478407266
23165	7.683735986
342357	3.340287433
138241	7.473624319
118788	2.560301819
129831	6.414821467
26148	2.986221989
7273	3.176910701
11326	2.75413585
9601	9.541503496
79831	3.16207568
255762	2.9564063
130535	5.616357464
285172	5.254747342
65070	3.180510111
65071	2.959963507
65062	7.191918887
8324	4.615406477
200162	2.730187467
64798	4.279689473
56776	3.85962013
53835	8.22974188
1539	3.096840305
133522	3.296495352
9844	2.917613986
1836	6.174509562
134353	4.050783221
158297	3.480826523
10670	10.93169044
25769	3.197791475
287015	2.870392598
92370	5.05467567
114	3.01762545
5922	3.63343178
55005	4.881453135
154064	3.208773518
6503	2.972238488
7411	8.525060186
116442	3.041352029
1193	3.223542534
2334	2.895319889
286097	2.729515773
23426	2.882467653
137492	6.129417746
3798	3.220775073
84548	5.561707084
10	2.951027313
4107	2.87237353
23362	5.244131741
138199	3.595893312
90550	5.718789539
91748	6.685541475
118491	3.224373549
9630	3.037368897
2776	6.45384034
11197	2.653444153
7363	2.529949619
83873	2.95697327
4325	2.838779221
132	5.955404006
3778	3.235669911
10538	3.07723302
1633	7.226158592
9508	3.546299222
257	3.010523111
286148	5.172728349
137682	4.388609505
128338	8.970029472
157657	3.299034536
5470	2.835691566
161502	2.888844358
57188	3.579253602
419	2.763040458
9154	3.034893376
123720	6.162556102
10563	2.919253215
29104	5.347574011
10069	7.38331872
10600	7.40084665
10694	11.34487771
56911	3.391375409
84779	3.125003956
571	4.00294723
26285	3.041268093
9073	2.893672822
7102	3.022663718
7074	3.558096138
57466	7.382021421
6103	3.55326905
23552	3.336883476
84108	3.615352592
122416	5.747320872
119392	4.784012462
22986	2.737887687
94082	5.835178039
9556	6.39893111
2528	2.992970508
122402	6.459359787
8817	2.778999883
5097	3.285835606
153769	4.276880641
9571	3.047385882
7381	4.529895138
51001	7.787588806
9791	9.273264967
5521	3.341340658
6156	12.10667957
3788	3.268396594
159091	3.327653351
6832	7.536608692
159090	6.29796729
1915	5.494897644
286151	4.115478508
80201	3.144837547
3098	7.159752702
219743	5.242685761
84295	4.12540492
135228	4.882622204
57497	2.679968831
4838	3.005347797
10394	3.232872107
9246	4.234018666
25921	6.643211909
219541	7.189302546
60685	6.055302259
27020	8.35483788
23522	4.734606311
142891	3.880299293
80223	3.616503456
137970	2.802666079
219970	2.869446056
10813	3.396399976
9131	8.229284161
5603	3.270146326
9530	5.175129945
931	2.837727471
93594	5.728292257
55093	7.494079515
29028	7.443087341
114907	9.381052435
286053	7.865967819
115509	5.230670048
78994	5.758092643
64319	3.694148879
391059	2.787549128
5261	6.567544622
64645	8.423215303
163786	5.22953812
1339	2.875904028
3681	3.211814544
139378	3.032238823
7547	2.854539939
115416	10.77389072
23355	5.313392993
2585	7.456088265
10182	3.214137348
93010	3.281207456
5147	7.570309053
1974	9.106654896
7862	7.370060157
285367	5.476477988
6750	2.840886739
9797	6.640225025
51738	2.864818664
6396	9.72871109
729073	6.472645811
9941	4.373854776
123803	5.38884446
81626	2.711836737
23057	3.48433905
9372	3.268169035
491	3.004764775
131375	3.372923574
6529	3.04855714
23049	6.10027752
115548	3.942932427
11030	5.417610479
134285	3.004190002
131377	3.008729985
731	3.542310119
7079	5.159846355
6854	2.846540446
3084	3.287875244
54953	5.521937505
1376	6.428865823
55707	6.180999007
7804	8.528487948
200008	3.029620819
22976	7.976782809
261729	3.188592117
23648	8.657884094
3361	2.793580395
9069	3.992879706
4323	4.075218037
8321	4.750458952
57798	7.439703602
203328	3.178377973
10901	6.667333129
93190	3.170859496
221481	3.398518525
6483	3.920790857
197258	3.657335832
146433	2.837766813
115817	8.238030315
776	2.735901686
415	3.132800712
3815	2.911707784
54768	2.975895721
132949	6.381765868
55799	6.930901004
54778	6.009987433
145773	4.042933202
4643	5.67609517
352	5.721102086
139221	2.902727954
134265	3.614387841
1831	7.416642064
10311	5.73918064
1859	3.156908144
3763	3.26854083
3772	2.999745689
2078	3.167049007
2114	9.727474888
90139	3.688032086
150082	3.050570589
347734	6.630177345
84187	3.276768124
4599	3.476384303
90993	3.250228938
25966	3.948898591
257397	3.141999155
124565	5.036159323
257169	3.030228999
114991	3.585627936
9162	2.891528163
203197	3.828975859
136306	3.590921417
79856	3.198924345
254048	5.610675774
673	3.170760815
10568	2.875005464
176	2.947530654
84262	8.378742379
9478	3.131904056
57728	4.485415406
84255	3.48430455
10239	4.169542045
114793	4.975981977
140032	3.514030354
121665	6.828291001
56896	2.910849007
92749	3.355231591
9364	8.22542789
127281	4.307787479
8764	3.663996519
55229	7.271165356
130106	2.935125606
84465	2.878792327
64897	5.32806133
5192	5.858553379
11079	9.664763845
55698	3.295284434
6497	5.344505683
26100	7.639119002
280659	3.023318527
26119	5.090177082
116987	3.983253448
200634	2.845128696
5051	3.585431557
2134	3.136317928
7780	2.933162745
9577	7.851456254
84676	2.99831789
144406	2.981935551
63875	7.367075146
1844	8.483759707
57822	2.93779363
91544	3.092935301
338323	2.693256075
138639	4.847756742
79623	3.308214338
3242	5.084315522
114822	3.517589199
127262	5.481684821
254050	3.049552075
195827	6.625944417
7498	3.039181342
26504	3.468773023
2140	4.253379054
199221	3.982166338
11013	6.296367038
2176	4.05170739
22808	3.379252104
10163	3.975498287
171586	7.049659452
83850	2.941313973
55179	6.063102075
115572	3.687758343
64084	3.360635301
81035	3.339507932
388591	4.423239965
8450	6.664773743
387509	3.548200075
64849	2.955307495
114928	3.516356235
54933	3.692534209
26053	3.313956773
57477	2.927165125
3017	7.023854482
995	6.536942208
8365	3.001855492
129531	6.752689106
9669	7.085361596
158787	3.41898564
286527	3.185271616
375307	3.65246354
55571	8.045559381
3745	2.858364184
340348	4.091575738
9542	3.171805981
